Fecha de la Plenaria,Nombre del Senador,Resultado
04/10/2018,Castañeda Serrano Orlando,Si
04/10/2018,Castilla Salazar Jesús Alberto,Si
04/10/2018,Celis Carrillo Bernabé,Si
04/10/2018,Cepeda Castro Iván,Si
04/10/2018,Cepeda Sarabia Efraín José,Si
04/10/2018,Chamorro  Cruz William Jimmy,Si
04/10/2018,Char Chaljub Arturo,Si
04/10/2018,Correa  Borrero Susana,Si
04/10/2018,Correa Jiménez Antonio José,Si
04/10/2018,Corzo Román Juan Manuel,Si
04/10/2018,Cristo Bustos Andrés,Si
04/10/2018,Delgado Martínez Javier Mauricio,Si
04/10/2018,Delgado Ruiz Édinson,Si
04/10/2018,Duque Garcia Luis Fernando,Si
04/10/2018,Duque Márquez Iván,No
04/10/2018,Durán Barrera Jaime Enrique,Si
04/10/2018,Enríquez Maya Carlos Eduardo,Si
04/10/2018,Enríquez Rosero Manuel Mesías,No
04/10/2018,Fernández Alcocer Mario Alberto,Si
04/10/2018,Dusan Albin Velez Trujillo,Si
04/10/2018,Galán Pachón Juan Manuel,Si
04/10/2018,Galvis Méndez Daira,Si
04/10/2018,García Burgos Nora María,Si
04/10/2018,García Realpe Guillermo,Si
04/10/2018,García Romero Teresita,No
04/10/2018,García Turbay Lidio,No
04/10/2018,García Zuccardi Andrés,No
04/10/2018,Gaviria Correa Sofía Alejandra,Si
04/10/2018,Gaviria Vélez José  Obdulio,Si
04/10/2018,Gechen Turbay  Jorge Eduardo,Si
04/10/2018,Gerlein Echeverría Roberto,No
04/10/2018,Díaz Ortíz Gloria Stella,Si
04/10/2018,Gnecco Zuleta José  Alfredo,Si
04/10/2018,Gómez Jiménez Juan Diego,Si
04/10/2018,Guerra  de la Espriella Maria del Rosario,Si
04/10/2018,Guerra de la Espriella Antonio del Cristo,Si
04/10/2018,Guerra Sotto Julio Miguel,Si
04/10/2018,Henríquez Pinedo Honorio Miguel,Si
04/10/2018,Holguín Moreno Paola  Andrea,Si
04/10/2018,Hoyos Giraldo Germán Darío,Si
04/10/2018,Lizcano Arango Oscar Mauricio,Si
04/10/2018,López Hernández Claudia Nayibe,Si
04/10/2018,López Maya Alexánder,Si
04/10/2018,Macías Tovar Ernesto,Si
04/10/2018,Virgüez Piraquive Manuel Antonio,Si
04/10/2018,Martínez Aristizábal Maritza,Si
04/10/2018,Martínez Rosales Rosmery,No
04/10/2018,Mejía Mejía Carlos  Felipe,Si
04/10/2018,Merheg Marun Juan Samy,Si
04/10/2018,Mora Jaramillo Manuel Guillermo,No
04/10/2018,Morales Hoyos Viviane,No
04/10/2018,Motoa Solarte Carlos Fernando,Si
04/10/2018,Name Cardozo José David,Si
04/10/2018,Name Iván Leonidas,Si
04/10/2018,Navarro Wolff Antonio José,Si
04/10/2018,Niño Avendaño Senén Segundo,Si
04/10/2018,Osorio  Salgado Nidia Marcela,Si
04/10/2018,Ospina Gómez Jorge Iván,Si
04/10/2018,Paredes Aguirre Myriam Alicia,Si
04/10/2018,Pedraza Gutiérrez Jorge Hernando,Si
04/10/2018,Pestana Rojas Yamina del Carmen,No
04/10/2018,Prieto Riveros Jorge Eliécer,Si
04/10/2018,Pulgar Daza Eduardo Enrique,Si
04/10/2018,Ramos Maya Alfredo,Si
04/10/2018,Rangel  Suárez Alfredo,Si
04/10/2018,Restrepo Escobar Juan Carlos,Si
04/10/2018,Robledo Castillo Jorge Enrique,Si
04/10/2018,Rodríguez Rengifo Roosvelt,Si
04/10/2018,Rodríguez Sarmiento Milton Arlex,Si
04/10/2018,Santos Marín Guillermo Antonio,No
04/10/2018,Serpa Uribe Horacio,Si
04/10/2018,Sierra Grajales Luis Emilio,Si
04/10/2018,Suárez Mira Olga Lucía,Si
04/10/2018,Tamayo Tamayo Fernando Eustacio,No
04/10/2018,Tovar Rey Nohora  Stella,Si
04/10/2018,Uribe Vélez Álvaro,Si
04/10/2018,Valencia  Laserna Paloma,Si
04/10/2018,Varón Cotrino Germán,Si
04/10/2018,Vega  de Plazas Ruby Thania,Si
04/10/2018,Vega Quiroz Doris Clemencia,Si
04/10/2018,Velasco Chaves  Luis Fernando,Si
04/10/2018,Villadiego Villadiego Sandra  Elena,Si
04/10/2018,Villalba Mosquera Rodrigo,Si
04/11/2018,Acuña  Díaz Laureano Augusto,Si
04/11/2018,Aguilar Hurtado Nerthink Mauricio,Si
04/11/2018,Alvarez Montenegro Javier Tato,No
04/11/2018,Amín Escaf Miguel,Si
04/11/2018,Amín Hernández Jaime Alejandro,Si
04/11/2018,Andrade Casamá Luis Evelis,Si
04/11/2018,Andrade Serrano Hernán Francisco,Si
04/11/2018,Araújo Rumié Fernando Nicolás,Si
04/11/2018,Asthon Giraldo Álvaro Antonio,No
04/11/2018,Avirama Avirama Marco Aníbal,Si
04/11/2018,Baena López Carlos Alberto,Si
04/11/2018,Barreras Montealegre Roy Leonardo,No
04/11/2018,Benedetti Villaneda Armando Alberto,Si
04/11/2018,Blel Scaf Nadya Georgette,Si
04/11/2018,Bustamante García Everth,Si
04/11/2018,Cabrales Castillo Daniel  Alberto,Si
04/11/2018,Cabrera Báez Ángel Custodio,Si
04/11/2018,Casado de López Arleth Patricia,Si
04/11/2018,Castañeda Serrano Orlando,Si
04/11/2018,Castilla Salazar Jesús Alberto,Si
04/11/2018,Celis Carrillo Bernabé,Si
04/11/2018,Cepeda Castro Iván,Si
04/11/2018,Cepeda Sarabia Efraín José,Si
04/11/2018,Chamorro  Cruz William Jimmy,Si
04/11/2018,Char Chaljub Arturo,Si
04/11/2018,Correa  Borrero Susana,Si
04/11/2018,Correa Jiménez Antonio José,Si
04/11/2018,Corzo Román Juan Manuel,Si
04/11/2018,Cristo Bustos Andrés,Si
04/11/2018,Delgado Martínez Javier Mauricio,Si
04/11/2018,Delgado Ruiz Édinson,Si
04/11/2018,Duque Garcia Luis Fernando,Si
04/11/2018,Duque Márquez Iván,No
04/11/2018,Durán Barrera Jaime Enrique,No
04/11/2018,Enríquez Maya Carlos Eduardo,Si
04/11/2018,Enríquez Rosero Manuel Mesías,Si
04/11/2018,Fernández Alcocer Mario Alberto,Si
04/11/2018,Dusan Albin Velez Trujillo,Si
04/11/2018,Galán Pachón Juan Manuel,Si
04/11/2018,Galvis Méndez Daira,Si
04/11/2018,García Burgos Nora María,Si
04/11/2018,García Realpe Guillermo,Si
04/11/2018,García Romero Teresita,No
04/11/2018,García Turbay Lidio,No
04/11/2018,García Zuccardi Andrés,No
04/11/2018,Gaviria Correa Sofía Alejandra,Si
04/11/2018,Gaviria Vélez José  Obdulio,Si
04/11/2018,Gechen Turbay  Jorge Eduardo,Si
04/11/2018,Gerlein Echeverría Roberto,Si
04/11/2018,Díaz Ortíz Gloria Stella,Si
04/11/2018,Gnecco Zuleta José  Alfredo,No
04/11/2018,Gómez Jiménez Juan Diego,Si
04/11/2018,Guerra  de la Espriella Maria del Rosario,Si
04/11/2018,Guerra de la Espriella Antonio del Cristo,Si
04/11/2018,Guerra Sotto Julio Miguel,Si
04/11/2018,Henríquez Pinedo Honorio Miguel,No
04/11/2018,Holguín Moreno Paola  Andrea,Si
04/11/2018,Hoyos Giraldo Germán Darío,Si
04/11/2018,Lizcano Arango Oscar Mauricio,Si
04/11/2018,López Hernández Claudia Nayibe,Si
04/11/2018,López Maya Alexánder,No
04/11/2018,Macías Tovar Ernesto,Si
04/11/2018,Virgüez Piraquive Manuel Antonio,Si
04/11/2018,Martínez Aristizábal Maritza,Si
04/11/2018,Martínez Rosales Rosmery,No
04/11/2018,Mejía Mejía Carlos  Felipe,Si
04/11/2018,Merheg Marun Juan Samy,Si
04/11/2018,Mora Jaramillo Manuel Guillermo,Si
04/11/2018,Morales Hoyos Viviane,No
04/11/2018,Motoa Solarte Carlos Fernando,No
04/11/2018,Name Cardozo José David,Si
04/11/2018,Name Iván Leonidas,Si
04/11/2018,Navarro Wolff Antonio José,Si
04/11/2018,Niño Avendaño Senén Segundo,Si
04/11/2018,Osorio  Salgado Nidia Marcela,Si
04/11/2018,Ospina Gómez Jorge Iván,Si
04/11/2018,Paredes Aguirre Myriam Alicia,Si
04/11/2018,Pedraza Gutiérrez Jorge Hernando,No
04/11/2018,Pestana Rojas Yamina del Carmen,No
04/11/2018,Prieto Riveros Jorge Eliécer,Si
04/11/2018,Pulgar Daza Eduardo Enrique,Si
04/11/2018,Ramos Maya Alfredo,Si
04/11/2018,Rangel  Suárez Alfredo,Si
04/11/2018,Restrepo Escobar Juan Carlos,Si
04/11/2018,Robledo Castillo Jorge Enrique,Si
04/11/2018,Rodríguez Rengifo Roosvelt,Si
04/11/2018,Rodríguez Sarmiento Milton Arlex,No
04/11/2018,Santos Marín Guillermo Antonio,No
04/11/2018,Serpa Uribe Horacio,Si
04/11/2018,Sierra Grajales Luis Emilio,Si
04/11/2018,Suárez Mira Olga Lucía,Si
04/11/2018,Tamayo Tamayo Fernando Eustacio,No
04/11/2018,Tovar Rey Nohora  Stella,Si
04/11/2018,Uribe Vélez Álvaro,Si
04/11/2018,Valencia  Laserna Paloma,Si
04/11/2018,Varón Cotrino Germán,Si
04/11/2018,Vega  de Plazas Ruby Thania,Si
04/11/2018,Vega Quiroz Doris Clemencia,Si
04/11/2018,Velasco Chaves  Luis Fernando,Si
04/11/2018,Villadiego Villadiego Sandra  Elena,Si
04/11/2018,Villalba Mosquera Rodrigo,Si
04/11/2018,Baron Neira Leon Rigoberto,Si
04/17/2018,Acuña  Díaz Laureano Augusto,Si
04/17/2018,Aguilar Hurtado Nerthink Mauricio,Si
04/17/2018,Alvarez Montenegro Javier Tato,Si
04/17/2018,Amín Escaf Miguel,Si
04/17/2018,Amín Hernández Jaime Alejandro,Si
04/17/2018,Andrade Casamá Luis Evelis,Si
04/17/2018,Andrade Serrano Hernán Francisco,Si
04/17/2018,Araújo Rumié Fernando Nicolás,Si
04/17/2018,Asthon Giraldo Álvaro Antonio,No
04/17/2018,Avirama Avirama Marco Aníbal,Si
04/17/2018,Baena López Carlos Alberto,Si
04/17/2018,Baron Neira Leon Rigoberto,Si
04/17/2018,Barreras Montealegre Roy Leonardo,Si
04/17/2018,Benedetti Villaneda Armando Alberto,Si
04/17/2018,Blel Scaf Nadya Georgette,Si
04/17/2018,Bustamante García Everth,Si
04/17/2018,Cabrales Castillo Daniel  Alberto,Si
04/17/2018,Cabrera Báez Ángel Custodio,Si
04/17/2018,Casado de López Arleth Patricia,Si
04/17/2018,Castañeda Serrano Orlando,Si
04/17/2018,Castilla Salazar Jesús Alberto,Si
04/17/2018,Celis Carrillo Bernabé,Si
04/17/2018,Cepeda Castro Iván,Si
04/17/2018,Cepeda Sarabia Efraín José,Si
04/17/2018,Chamorro  Cruz William Jimmy,Si
04/17/2018,Char Chaljub Arturo,No
04/17/2018,Correa  Borrero Susana,Si
04/17/2018,Correa Jiménez Antonio José,Si
04/17/2018,Corzo Román Juan Manuel,Si
04/17/2018,Cristo Bustos Andrés,Si
04/17/2018,Delgado Martínez Javier Mauricio,No
04/17/2018,Delgado Ruiz Édinson,Si
04/17/2018,Duque Garcia Luis Fernando,Si
04/17/2018,Duque Márquez Iván,No
04/17/2018,Durán Barrera Jaime Enrique,Si
04/17/2018,Enríquez Maya Carlos Eduardo,Si
04/17/2018,Enríquez Rosero Manuel Mesías,Si
04/17/2018,Fernández Alcocer Mario Alberto,No
04/17/2018,Dusan Albin Velez Trujillo,Si
04/17/2018,Galán Pachón Juan Manuel,Si
04/17/2018,Galvis Méndez Daira,No
04/17/2018,García Burgos Nora María,Si
04/17/2018,García Realpe Guillermo,Si
04/17/2018,García Romero Teresita,No
04/17/2018,García Turbay Lidio,No
04/17/2018,García Zuccardi Andrés,Si
04/17/2018,Gaviria Correa Sofía Alejandra,Si
04/17/2018,Gaviria Vélez José  Obdulio,Si
04/17/2018,Gechen Turbay  Jorge Eduardo,Si
04/17/2018,Gerlein Echeverría Roberto,Si
04/17/2018,Díaz Ortíz Gloria Stella,Si
04/17/2018,Gnecco Zuleta José  Alfredo,No
04/17/2018,Gómez Jiménez Juan Diego,Si
04/17/2018,Guerra  de la Espriella Maria del Rosario,Si
04/17/2018,Guerra de la Espriella Antonio del Cristo,Si
04/17/2018,Guerra Sotto Julio Miguel,Si
04/17/2018,Henríquez Pinedo Honorio Miguel,Si
04/17/2018,Holguín Moreno Paola  Andrea,Si
04/17/2018,Hoyos Giraldo Germán Darío,No
04/17/2018,Lizcano Arango Oscar Mauricio,Si
04/17/2018,López Hernández Claudia Nayibe,Si
04/17/2018,López Maya Alexánder,Si
04/17/2018,Macías Tovar Ernesto,Si
04/17/2018,Virgüez Piraquive Manuel Antonio,Si
04/17/2018,Martínez Aristizábal Maritza,Si
04/17/2018,Martínez Rosales Rosmery,Si
04/17/2018,Mejía Mejía Carlos  Felipe,Si
04/17/2018,Merheg Marun Juan Samy,Si
04/17/2018,Mora Jaramillo Manuel Guillermo,Si
04/17/2018,Morales Hoyos Viviane,No
04/17/2018,Motoa Solarte Carlos Fernando,Si
04/17/2018,Name Cardozo José David,Si
04/17/2018,Name Iván Leonidas,Si
04/17/2018,Navarro Wolff Antonio José,Si
04/17/2018,Niño Avendaño Senén Segundo,Si
04/17/2018,Osorio  Salgado Nidia Marcela,Si
04/17/2018,Ospina Gómez Jorge Iván,Si
04/17/2018,Paredes Aguirre Myriam Alicia,Si
04/17/2018,Pedraza Gutiérrez Jorge Hernando,No
04/17/2018,Pestana Rojas Yamina del Carmen,No
04/17/2018,Prieto Riveros Jorge Eliécer,Si
04/17/2018,Pulgar Daza Eduardo Enrique,Si
04/17/2018,Ramos Maya Alfredo,Si
04/17/2018,Rangel  Suárez Alfredo,Si
04/17/2018,Restrepo Escobar Juan Carlos,No
04/17/2018,Robledo Castillo Jorge Enrique,Si
04/17/2018,Rodríguez Rengifo Roosvelt,Si
04/17/2018,Rodríguez Sarmiento Milton Arlex,Si
04/17/2018,Santos Marín Guillermo Antonio,Si
04/17/2018,Serpa Uribe Horacio,Si
04/17/2018,Sierra Grajales Luis Emilio,Si
04/17/2018,Suárez Mira Olga Lucía,Si
04/17/2018,Tamayo Tamayo Fernando Eustacio,No
04/17/2018,Tovar Rey Nohora  Stella,No
04/17/2018,Uribe Vélez Álvaro,Si
04/17/2018,Valencia  Laserna Paloma,Si
04/17/2018,Varón Cotrino Germán,Si
04/17/2018,Vega  de Plazas Ruby Thania,Si
04/17/2018,Vega Quiroz Doris Clemencia,Si
04/17/2018,Velasco Chaves  Luis Fernando,Si
04/17/2018,Villadiego Villadiego Sandra  Elena,Si
04/17/2018,Villalba Mosquera Rodrigo,Si
04/18/2018,Acuña  Díaz Laureano Augusto,Si
04/18/2018,Aguilar Hurtado Nerthink Mauricio,Si
04/18/2018,Alvarez Montenegro Javier Tato,Si
04/18/2018,Amín Escaf Miguel,Si
04/18/2018,Amín Hernández Jaime Alejandro,Si
04/18/2018,Andrade Casamá Luis Evelis,Si
04/18/2018,Andrade Serrano Hernán Francisco,Si
04/18/2018,Araújo Rumié Fernando Nicolás,Si
04/18/2018,Asthon Giraldo Álvaro Antonio,No
04/18/2018,Avirama Avirama Marco Aníbal,Si
04/18/2018,Baena López Carlos Alberto,Si
04/18/2018,Baron Neira Leon Rigoberto,Si
04/18/2018,Barreras Montealegre Roy Leonardo,Si
04/18/2018,Benedetti Villaneda Armando Alberto,Si
04/18/2018,Blel Scaf Nadya Georgette,Si
04/18/2018,Bustamante García Everth,Si
04/18/2018,Cabrales Castillo Daniel  Alberto,Si
04/18/2018,Cabrera Báez Ángel Custodio,No
04/18/2018,Casado de López Arleth Patricia,Si
04/18/2018,Castañeda Serrano Orlando,Si
04/18/2018,Castilla Salazar Jesús Alberto,Si
04/18/2018,Celis Carrillo Bernabé,No
04/18/2018,Cepeda Castro Iván,Si
04/18/2018,Cepeda Sarabia Efraín José,Si
04/18/2018,Chamorro  Cruz William Jimmy,Si
04/18/2018,Char Chaljub Arturo,No
04/18/2018,Correa  Borrero Susana,Si
04/18/2018,Correa Jiménez Antonio José,Si
04/18/2018,Corzo Román Juan Manuel,No
04/18/2018,Cristo Bustos Andrés,Si
04/18/2018,Delgado Martínez Javier Mauricio,No
04/18/2018,Delgado Ruiz Édinson,Si
04/18/2018,Duque Garcia Luis Fernando,No
04/18/2018,Durán Barrera Jaime Enrique,Si
04/18/2018,Enríquez Maya Carlos Eduardo,Si
04/18/2018,Enríquez Rosero Manuel Mesías,Si
04/18/2018,Fernández Alcocer Mario Alberto,No
04/18/2018,Dusan Albin Velez Trujillo,Si
04/18/2018,Galán Pachón Juan Manuel,Si
04/18/2018,Galvis Méndez Daira,Si
04/18/2018,García Burgos Nora María,No
04/18/2018,García Realpe Guillermo,Si
04/18/2018,García Romero Teresita,No
04/18/2018,García Turbay Lidio,No
04/18/2018,García Zuccardi Andrés,Si
04/18/2018,Gaviria Correa Sofía Alejandra,Si
04/18/2018,Gaviria Vélez José  Obdulio,Si
04/18/2018,Gechen Turbay  Jorge Eduardo,Si
04/18/2018,Gerlein Echeverría Roberto,Si
04/18/2018,Díaz Ortíz Gloria Stella,Si
04/18/2018,Gnecco Zuleta José  Alfredo,Si
04/18/2018,Gómez Jiménez Juan Diego,Si
04/18/2018,Guerra  de la Espriella Maria del Rosario,Si
04/18/2018,Guerra de la Espriella Antonio del Cristo,Si
04/18/2018,Guerra Sotto Julio Miguel,Si
04/18/2018,Henríquez Pinedo Honorio Miguel,Si
04/18/2018,Holguín Moreno Paola  Andrea,Si
04/18/2018,Hoyos Giraldo Germán Darío,No
04/18/2018,Lizcano Arango Oscar Mauricio,No
04/18/2018,López Hernández Claudia Nayibe,Si
04/18/2018,López Maya Alexánder,Si
04/18/2018,Macías Tovar Ernesto,Si
04/18/2018,Virgüez Piraquive Manuel Antonio,Si
04/18/2018,Martínez Aristizábal Maritza,Si
04/18/2018,Martínez Rosales Rosmery,Si
04/18/2018,Mejía Mejía Carlos  Felipe,Si
04/18/2018,Merheg Marun Juan Samy,Si
04/18/2018,Mora Jaramillo Manuel Guillermo,Si
04/18/2018,Morales Hoyos Viviane,No
04/18/2018,Motoa Solarte Carlos Fernando,Si
04/18/2018,Name Cardozo José David,Si
04/18/2018,Name Iván Leonidas,Si
04/18/2018,Navarro Wolff Antonio José,Si
04/18/2018,Niño Avendaño Senén Segundo,Si
04/18/2018,Osorio  Salgado Nidia Marcela,Si
04/18/2018,Ospina Gómez Jorge Iván,Si
04/18/2018,Paredes Aguirre Myriam Alicia,Si
04/18/2018,Pedraza Gutiérrez Jorge Hernando,No
04/18/2018,Pestana Rojas Yamina del Carmen,No
04/18/2018,Prieto Riveros Jorge Eliécer,Si
04/18/2018,Pulgar Daza Eduardo Enrique,Si
04/18/2018,Ramos Maya Alfredo,Si
04/18/2018,Rangel  Suárez Alfredo,Si
04/18/2018,Restrepo Escobar Juan Carlos,No
04/18/2018,Robledo Castillo Jorge Enrique,Si
04/18/2018,Rodríguez Rengifo Roosvelt,Si
04/18/2018,Rodríguez Sarmiento Milton Arlex,No
04/18/2018,Santos Marín Guillermo Antonio,Si
04/18/2018,Serpa Uribe Horacio,Si
04/18/2018,Sierra Grajales Luis Emilio,Si
04/18/2018,Suárez Mira Olga Lucía,Si
04/18/2018,Tamayo Tamayo Fernando Eustacio,No
04/18/2018,Tovar Rey Nohora  Stella,Si
04/18/2018,Uribe Vélez Álvaro,Si
04/18/2018,Valencia  Laserna Paloma,Si
04/18/2018,Varón Cotrino Germán,Si
04/18/2018,Vega  de Plazas Ruby Thania,Si
04/18/2018,Vega Quiroz Doris Clemencia,Si
04/18/2018,Velasco Chaves  Luis Fernando,Si
04/18/2018,Villadiego Villadiego Sandra  Elena,Si
04/18/2018,Villalba Mosquera Rodrigo,Si
04/24/2018,Acuña  Díaz Laureano Augusto,No
04/24/2018,Aguilar Hurtado Nerthink Mauricio,Si
04/24/2018,Alvarez Montenegro Javier Tato,Si
04/24/2018,Amín Escaf Miguel,Si
04/24/2018,Amín Hernández Jaime Alejandro,Si
04/24/2018,Andrade Casamá Luis Evelis,Si
04/24/2018,Andrade Serrano Hernán Francisco,Si
04/24/2018,Araújo Rumié Fernando Nicolás,Si
04/24/2018,Asthon Giraldo Álvaro Antonio,No
04/24/2018,Avirama Avirama Marco Aníbal,Si
04/24/2018,Baena López Carlos Alberto,Si
04/24/2018,Baron Neira Leon Rigoberto,Si
04/24/2018,Barreras Montealegre Roy Leonardo,Si
04/24/2018,Benedetti Villaneda Armando Alberto,Si
04/24/2018,Blel Scaf Nadya Georgette,Si
04/24/2018,Bustamante García Everth,Si
04/24/2018,Cabrales Castillo Daniel  Alberto,Si
04/24/2018,Cabrera Báez Ángel Custodio,Si
04/24/2018,Casado de López Arleth Patricia,Si
04/24/2018,Castañeda Serrano Orlando,Si
04/24/2018,Castilla Salazar Jesús Alberto,Si
04/24/2018,Celis Carrillo Bernabé,Si
04/24/2018,Cepeda Castro Iván,Si
04/24/2018,Cepeda Sarabia Efraín José,Si
04/24/2018,Chamorro  Cruz William Jimmy,Si
04/24/2018,Char Chaljub Arturo,No
04/24/2018,Correa  Borrero Susana,Si
04/24/2018,Correa Jiménez Antonio José,Si
04/24/2018,Corzo Román Juan Manuel,Si
04/24/2018,Cristo Bustos Andrés,Si
04/24/2018,Delgado Martínez Javier Mauricio,Si
04/24/2018,Delgado Ruiz Édinson,Si
04/24/2018,Duque Garcia Luis Fernando,Si
04/24/2018,Durán Barrera Jaime Enrique,Si
04/24/2018,Enríquez Maya Carlos Eduardo,Si
04/24/2018,Enríquez Rosero Manuel Mesías,Si
04/24/2018,Fernández Alcocer Mario Alberto,No
04/24/2018,Dusan Albin Velez Trujillo,Si
04/24/2018,Galán Pachón Juan Manuel,Si
04/24/2018,Galvis Méndez Daira,Si
04/24/2018,García Burgos Nora María,Si
04/24/2018,García Realpe Guillermo,Si
04/24/2018,García Romero Teresita,No
04/24/2018,García Turbay Lidio,Si
04/24/2018,García Zuccardi Andrés,Si
04/24/2018,Gaviria Correa Sofía Alejandra,Si
04/24/2018,Gaviria Vélez José  Obdulio,Si
04/24/2018,Gechen Turbay  Jorge Eduardo,Si
04/24/2018,Gerlein Echeverría Roberto,Si
04/24/2018,Díaz Ortíz Gloria Stella,Si
04/24/2018,Gnecco Zuleta José  Alfredo,Si
04/24/2018,Gómez Jiménez Juan Diego,Si
04/24/2018,Guerra  de la Espriella Maria del Rosario,Si
04/24/2018,Guerra de la Espriella Antonio del Cristo,Si
04/24/2018,Guerra Sotto Julio Miguel,Si
04/24/2018,Henríquez Pinedo Honorio Miguel,Si
04/24/2018,Holguín Moreno Paola  Andrea,Si
04/24/2018,Hoyos Giraldo Germán Darío,Si
04/24/2018,Lizcano Arango Oscar Mauricio,Si
04/24/2018,López Hernández Claudia Nayibe,Si
04/24/2018,López Maya Alexánder,Si
04/24/2018,Macías Tovar Ernesto,Si
04/24/2018,Virgüez Piraquive Manuel Antonio,Si
04/24/2018,Martínez Aristizábal Maritza,Si
04/24/2018,Martínez Rosales Rosmery,Si
04/24/2018,Mejía Mejía Carlos  Felipe,Si
04/24/2018,Merheg Marun Juan Samy,Si
04/24/2018,Mora Jaramillo Manuel Guillermo,Si
04/24/2018,Morales Hoyos Viviane,No
04/24/2018,Motoa Solarte Carlos Fernando,Si
04/24/2018,Name Cardozo José David,Si
04/24/2018,Name Iván Leonidas,Si
04/24/2018,Navarro Wolff Antonio José,Si
04/24/2018,Niño Avendaño Senén Segundo,Si
04/24/2018,Osorio  Salgado Nidia Marcela,Si
04/24/2018,Ospina Gómez Jorge Iván,Si
04/24/2018,Paredes Aguirre Myriam Alicia,Si
04/24/2018,Pedraza Gutiérrez Jorge Hernando,Si
04/24/2018,Pestana Rojas Yamina del Carmen,No
04/24/2018,Prieto Riveros Jorge Eliécer,Si
04/24/2018,Pulgar Daza Eduardo Enrique,Si
04/24/2018,Ramos Maya Alfredo,Si
04/24/2018,Rangel  Suárez Alfredo,Si
04/24/2018,Restrepo Escobar Juan Carlos,Si
04/24/2018,Robledo Castillo Jorge Enrique,Si
04/24/2018,Rodríguez Rengifo Roosvelt,Si
04/24/2018,Rodríguez Sarmiento Milton Arlex,Si
04/24/2018,Santos Marín Guillermo Antonio,Si
04/24/2018,Serpa Uribe Horacio,Si
04/24/2018,Sierra Grajales Luis Emilio,Si
04/24/2018,Suárez Mira Olga Lucía,Si
04/24/2018,Tamayo Tamayo Fernando Eustacio,No
04/24/2018,Tovar Rey Nohora  Stella,Si
04/24/2018,Uribe Vélez Álvaro,Si
04/24/2018,Valencia  Laserna Paloma,Si
04/24/2018,Varón Cotrino Germán,Si
04/24/2018,Vega  de Plazas Ruby Thania,Si
04/24/2018,Vega Quiroz Doris Clemencia,Si
04/24/2018,Velasco Chaves  Luis Fernando,Si
04/24/2018,Villadiego Villadiego Sandra  Elena,Si
04/24/2018,Villalba Mosquera Rodrigo,Si
04/25/2018,Acuña  Díaz Laureano Augusto,No
04/25/2018,Aguilar Hurtado Nerthink Mauricio,Si
04/25/2018,Alvarez Montenegro Javier Tato,Si
04/25/2018,Amín Escaf Miguel,Si
04/25/2018,Amín Hernández Jaime Alejandro,Si
05/02/2018,García Zuccardi Andrés,Si
04/25/2018,Andrade Casamá Luis Evelis,Si
04/25/2018,Andrade Serrano Hernán Francisco,Si
04/25/2018,Araújo Rumié Fernando Nicolás,Si
04/25/2018,Asthon Giraldo Álvaro Antonio,No
04/25/2018,Avirama Avirama Marco Aníbal,Si
04/25/2018,Baena López Carlos Alberto,Si
04/25/2018,Baron Neira Leon Rigoberto,Si
04/25/2018,Barreras Montealegre Roy Leonardo,Si
04/25/2018,Benedetti Villaneda Armando Alberto,Si
04/25/2018,Blel Scaf Nadya Georgette,Si
04/25/2018,Bustamante García Everth,Si
04/25/2018,Cabrales Castillo Daniel  Alberto,Si
04/25/2018,Cabrera Báez Ángel Custodio,Si
04/25/2018,Casado de López Arleth Patricia,Si
04/25/2018,Castañeda Serrano Orlando,Si
04/25/2018,Castilla Salazar Jesús Alberto,Si
04/25/2018,Celis Carrillo Bernabé,Si
04/25/2018,Cepeda Castro Iván,No
04/25/2018,Cepeda Sarabia Efraín José,Si
04/25/2018,Chamorro  Cruz William Jimmy,Si
04/25/2018,Char Chaljub Arturo,No
04/25/2018,Correa  Borrero Susana,Si
04/25/2018,Correa Jiménez Antonio José,Si
04/25/2018,Corzo Román Juan Manuel,Si
04/25/2018,Cristo Bustos Andrés,Si
04/25/2018,Delgado Martínez Javier Mauricio,Si
04/25/2018,Delgado Ruiz Édinson,Si
04/25/2018,Duque Garcia Luis Fernando,Si
04/25/2018,Durán Barrera Jaime Enrique,Si
04/25/2018,Enríquez Maya Carlos Eduardo,Si
04/25/2018,Enríquez Rosero Manuel Mesías,Si
04/25/2018,Fernández Alcocer Mario Alberto,No
04/25/2018,Dusan Albin Velez Trujillo,Si
04/25/2018,Galán Pachón Juan Manuel,Si
04/25/2018,Galvis Méndez Daira,Si
04/25/2018,García Burgos Nora María,Si
04/25/2018,García Realpe Guillermo,Si
04/25/2018,García Romero Teresita,No
04/25/2018,García Turbay Lidio,Si
04/25/2018,García Zuccardi Andrés,Si
04/25/2018,Gaviria Correa Sofía Alejandra,Si
04/25/2018,Gaviria Vélez José  Obdulio,Si
04/25/2018,Gechen Turbay  Jorge Eduardo,Si
04/25/2018,Gerlein Echeverría Roberto,Si
04/25/2018,Díaz Ortíz Gloria Stella,Si
04/25/2018,Gnecco Zuleta José  Alfredo,Si
04/25/2018,Gómez Jiménez Juan Diego,Si
04/25/2018,Guerra  de la Espriella Maria del Rosario,Si
04/25/2018,Guerra de la Espriella Antonio del Cristo,Si
04/25/2018,Guerra Sotto Julio Miguel,Si
04/25/2018,Henríquez Pinedo Honorio Miguel,Si
04/25/2018,Holguín Moreno Paola  Andrea,Si
