Fecha de la Plenaria,Nombre del Senador,Resultado
2018-06-20,Galan Pachon Juan Manuel,Si
2018-06-20,Galvis Mendez Daira,Si
2018-06-20,Garcia Burgos Nora Maria,Si
2018-06-20,Garcia Realpe Guillermo,Si
2018-06-20,Garcia Turbay Lidio,Si
2018-06-20,Garcia Zuccardi Andres,Si
2018-06-20,Gaviria Correa Sofia Alejandra,Si
2018-06-20,Gaviria Velez Jose  Obdulio,Si
2018-06-20,Gechen Turbay  Jorge Eduardo,Si
2018-06-20,Gerlein Echeverria Roberto,No
2018-06-20,Gnecco Zuleta Jose  Alfredo,Si
2018-06-20,Gomez Jimenez Juan Diego,Si
2018-06-20,Guerra  de la Espriella Maria del Rosario,Si
2018-06-20,Guerra de la Espriella Antonio del Cristo,Si
2018-06-20,Guerra Sotto Julio Miguel,Si
2018-06-20,Henriquez Pinedo Honorio Miguel,Si
2018-06-20,Holguin Moreno Paola  Andrea,Si
2018-06-20,Hoyos Giraldo German Dario,Si
2018-06-20,Lizcano Arango Oscar Mauricio,Si
2018-06-20,Lopez Hernandez Claudia Nayibe,Si
2018-06-20,Lopez Maya Alexander,No
2018-06-20,Macias Tovar Ernesto,Si
2018-06-20,Martinez Aristizabal Maritza,Si
2018-06-20,Martinez Rosales Rosmery,Si
2018-06-20,Mejia Mejia Carlos  Felipe,Si
2018-06-20,Merheg Marun Juan Samy,Si
2018-06-20,Mora Jaramillo Manuel Guillermo,Si
2018-06-20,Motoa Solarte Carlos Fernando,Si
2018-06-20,Name Cardozo Jose David,Si
2018-06-20,Name Ivan Leonidas,Si
2018-06-20,Navarro Wolff Antonio Jose,Si
2018-06-20,Niño Avendaño Senen Segundo,Si
2018-06-20,Osorio  Salgado Nidia Marcela,Si
2018-06-20,Ospina Gomez Jorge Ivan,Si
2018-06-20,Paredes Aguirre Myriam Alicia,Si
2018-06-20,Pedraza Gutierrez Jorge Hernando,Si
2018-06-20,Pestana Rojas Yamina del Carmen,Si
2018-06-20,Prieto Riveros Jorge Eliecer,Si
2018-06-20,Pulgar Daza Eduardo Enrique,Si
2018-06-20,Ramos Maya Alfredo,Si
2018-06-20,Rangel  Suarez Alfredo,Si
2018-06-20,Restrepo Escobar Juan Carlos,No
2018-06-20,Robledo Castillo Jorge Enrique,Si
2018-06-20,Rodriguez Rengifo Roosvelt,Si
2018-06-20,Rodriguez Sarmiento Milton Arlex,Si
2018-06-20,Santos Marin Guillermo Antonio,Si
2018-06-20,Serpa Uribe Horacio,Si
2018-06-20,Sierra Grajales Luis Emilio,No
2018-06-20,Suarez Mira Olga Lucia,Si
2018-06-20,Tovar Rey Nohora  Stella,Si
2018-06-20,Uribe Velez Alvaro,Si
2018-06-20,Valencia  Laserna Paloma,Si
2018-06-20,Varon Cotrino German,Si
2018-06-20,Vega  de Plazas Ruby Thania,Si
2018-06-20,Vega Quiroz Doris Clemencia,Si
2018-06-20,Velasco Chaves  Luis Fernando,Si
2018-06-20,Villadiego Villadiego Sandra  Elena,Si
2018-06-20,Villalba Mosquera Rodrigo,Si
2018-06-20,Virgüez Piraquive Manuel Antonio,Si
2018-06-21,Acuña  Diaz Laureano Augusto,No
2018-06-21,Aguilar Hurtado Nerthink Mauricio,No
2018-06-21,Alvarez Montenegro Javier Tato,Si
2018-06-21,Amin Escaf Miguel,No
2018-06-21,Amin Hernandez Jaime Alejandro,Si
2018-06-21,Andrade Casama Luis Evelis,Si
2018-06-21,Andrade Serrano Hernan Francisco,No
2018-06-21,Araujo Rumie Fernando Nicolas,Si
2018-06-21,Asthon Giraldo Alvaro Antonio,No
2018-06-21,Avirama Avirama Marco Anibal,Si
2018-06-21,Baena Lopez Carlos Alberto,Si
2018-06-21,Baron Neira Leon Rigoberto,Si
2018-06-21,Barreras Montealegre Roy Leonardo,Si
2018-06-21,Benedetti Villaneda Armando Alberto,No
2018-06-21,Blel Scaf Nadya Georgette,Si
2018-06-21,Bustamante Garcia Everth,Si
2018-06-21,Cabrales Castillo Daniel  Alberto,Si
2018-06-21,Cabrera Baez Angel Custodio,Si
2018-06-21,Casado de Lopez Arleth Patricia,Si
2018-06-21,Castañeda Serrano Orlando,Si
2018-06-21,Castilla Salazar Jesus Alberto,Si
2018-06-21,Celis Carrillo Bernabe,Si
2018-06-21,Cepeda Castro Ivan,No
2018-06-21,Cepeda Sarabia Efrain Jose,Si
2018-06-21,Chamorro  Cruz William Jimmy,No
2018-06-21,Char Chaljub Arturo,No
2018-06-21,Chavarro Cuellar Carlos Ramiro,Si
2018-06-21,Correa  Borrero Susana,Si
2018-06-21,Correa Jimenez Antonio Jose,Si
2018-06-21,Corzo Roman Juan Manuel,Si
2018-06-21,Cristo Bustos Andres,Si
2018-06-21,Delgado Martinez Javier Mauricio,Si
2018-06-21,Delgado Ruiz Edinson,Si
2018-06-21,Diaz Ortiz Gloria Stella,Si
2018-06-21,Duque Garcia Luis Fernando,No
2018-06-21,Duran Barrera Jaime Enrique,No
2018-06-21,Dusan Albin Velez Trujillo,Si
2018-06-21,Enriquez Maya Carlos Eduardo,Si
2018-06-21,Enriquez Rosero Manuel Mesias,No
2018-06-21,Fernandez Alcocer Mario Alberto,Si
2018-06-21,Galan Pachon Juan Manuel,No
2018-06-21,Galvis Mendez Daira,Si
2018-06-21,Garcia Burgos Nora Maria,Si
2018-06-21,Garcia Realpe Guillermo,Si
2018-06-21,Garcia Turbay Lidio,Si
2018-06-21,Garcia Zuccardi Andres,Si
2018-06-21,Gaviria Correa Sofia Alejandra,Si
2018-06-21,Gaviria Velez Jose  Obdulio,Si
2018-06-21,Gechen Turbay  Jorge Eduardo,Si
2018-06-21,Gerlein Echeverria Roberto,No
2018-06-21,Gnecco Zuleta Jose  Alfredo,Si
2018-06-21,Gomez Jimenez Juan Diego,Si
2018-06-21,Guerra  de la Espriella Maria del Rosario,Si
2018-06-21,Guerra de la Espriella Antonio del Cristo,Si
2018-06-21,Guerra Sotto Julio Miguel,Si
2018-06-21,Henriquez Pinedo Honorio Miguel,Si
2018-06-21,Holguin Moreno Paola  Andrea,Si
2018-06-21,Hoyos Giraldo German Dario,No
2018-06-21,Lizcano Arango Oscar Mauricio,Si
2018-06-21,Lopez Hernandez Claudia Nayibe,Si
2018-06-21,Lopez Maya Alexander,No
2018-06-21,Macias Tovar Ernesto,No
2018-06-21,Martinez Aristizabal Maritza,Si
2018-06-21,Martinez Rosales Rosmery,Si
2018-06-21,Mejia Mejia Carlos  Felipe,Si
2018-06-21,Merheg Marun Juan Samy,Si
2018-06-21,Mora Jaramillo Manuel Guillermo,Si
2018-06-21,Motoa Solarte Carlos Fernando,Si
2018-06-21,Name Cardozo Jose David,No
2018-06-21,Name Ivan Leonidas,Si
2018-06-21,Navarro Wolff Antonio Jose,Si
2018-06-21,Niño Avendaño Senen Segundo,Si
2018-06-21,Osorio  Salgado Nidia Marcela,Si
2018-06-21,Ospina Gomez Jorge Ivan,Si
2018-06-21,Paredes Aguirre Myriam Alicia,No
2018-06-21,Pedraza Gutierrez Jorge Hernando,Si
2018-06-21,Pestana Rojas Yamina del Carmen,Si
2018-06-21,Prieto Riveros Jorge Eliecer,Si
2018-06-21,Pulgar Daza Eduardo Enrique,Si
2018-06-21,Ramos Maya Alfredo,Si
2018-06-21,Rangel  Suarez Alfredo,No
2018-06-21,Restrepo Escobar Juan Carlos,No
2018-06-21,Robledo Castillo Jorge Enrique,Si
2018-06-21,Rodriguez Rengifo Roosvelt,Si
2018-06-21,Rodriguez Sarmiento Milton Arlex,Si
2018-06-21,Santos Marin Guillermo Antonio,Si
2018-06-21,Serpa Uribe Horacio,Si
2018-06-21,Sierra Grajales Luis Emilio,No
2018-06-21,Suarez Mira Olga Lucia,Si
2018-06-21,Tovar Rey Nohora  Stella,Si
2018-06-21,Uribe Velez Alvaro,Si
2018-06-21,Valencia  Laserna Paloma,Si
2018-06-21,Varon Cotrino German,Si
2018-06-21,Vega  de Plazas Ruby Thania,Si
2018-06-21,Vega Quiroz Doris Clemencia,Si
2018-06-21,Velasco Chaves  Luis Fernando,Si
2018-06-21,Villadiego Villadiego Sandra  Elena,Si
2018-06-21,Villalba Mosquera Rodrigo,Si
2018-06-21,Virgüez Piraquive Manuel Antonio,Si
2018-06-25,Acuña  Diaz Laureano Augusto,No
2018-06-25,Aguilar Hurtado Nerthink Mauricio,Si
2018-06-25,Alvarez Montenegro Javier Tato,Si
2018-06-25,Amin Escaf Miguel,No
2018-06-25,Amin Hernandez Jaime Alejandro,Si
2018-06-25,Andrade Casama Luis Evelis,Si
2018-06-25,Andrade Serrano Hernan Francisco,No
2018-06-25,Araujo Rumie Fernando Nicolas,Si
2018-06-25,Asthon Giraldo Alvaro Antonio,No
2018-06-25,Avirama Avirama Marco Anibal,Si
2018-06-25,Baena Lopez Carlos Alberto,Si
2018-06-25,Baron Neira Leon Rigoberto,Si
2018-06-25,Barreras Montealegre Roy Leonardo,Si
2018-06-25,Benedetti Villaneda Armando Alberto,Si
2018-06-25,Blel Scaf Nadya Georgette,Si
2018-06-25,Bustamante Garcia Everth,Si
2018-06-25,Cabrales Castillo Daniel  Alberto,Si
2018-06-25,Cabrera Baez Angel Custodio,Si
2018-06-25,Casado de Lopez Arleth Patricia,Si
2018-06-25,Castañeda Serrano Orlando,Si
2018-06-25,Castilla Salazar Jesus Alberto,Si
2018-06-25,Celis Carrillo Bernabe,Si
2018-06-25,Cepeda Castro Ivan,No
2018-06-25,Cepeda Sarabia Efrain Jose,Si
2018-06-25,Chamorro  Cruz William Jimmy,No
2018-06-25,Char Chaljub Arturo,No
2018-06-25,Chavarro Cuellar Carlos Ramiro,Si
2018-06-25,Correa  Borrero Susana,Si
2018-06-25,Correa Jimenez Antonio Jose,Si
2018-06-25,Corzo Roman Juan Manuel,Si
2018-06-25,Cristo Bustos Andres,Si
2018-06-25,Delgado Martinez Javier Mauricio,Si
2018-06-25,Delgado Ruiz Edinson,Si
2018-06-25,Diaz Ortiz Gloria Stella,Si
2018-06-25,Duque Garcia Luis Fernando,Si
2018-06-25,Duran Barrera Jaime Enrique,No
2018-06-25,Dusan Albin Velez Trujillo,Si
2018-06-25,Enriquez Maya Carlos Eduardo,Si
2018-06-25,Enriquez Rosero Manuel Mesias,Si
2018-06-25,Fernandez Alcocer Mario Alberto,Si
2018-06-25,Galan Pachon Juan Manuel,No
2018-06-25,Galvis Mendez Daira,Si
2018-06-25,Garcia Burgos Nora Maria,Si
2018-06-25,Garcia Realpe Guillermo,Si
2018-06-25,Garcia Turbay Lidio,No
2018-06-25,Garcia Zuccardi Andres,Si
2018-06-25,Gaviria Correa Sofia Alejandra,Si
2018-06-25,Gaviria Velez Jose  Obdulio,Si
2018-06-25,Gechen Turbay  Jorge Eduardo,Si
2018-06-25,Gerlein Echeverria Roberto,No
2018-06-25,Gnecco Zuleta Jose  Alfredo,Si
2018-06-25,Gomez Jimenez Juan Diego,No
2018-06-25,Guerra  de la Espriella Maria del Rosario,No
2018-06-25,Guerra de la Espriella Antonio del Cristo,Si
2018-06-25,Guerra Sotto Julio Miguel,Si
2018-06-25,Henriquez Pinedo Honorio Miguel,Si
2018-06-25,Holguin Moreno Paola  Andrea,Si
2018-06-25,Hoyos Giraldo German Dario,Si
2018-06-25,Lizcano Arango Oscar Mauricio,Si
2018-06-25,Lopez Hernandez Claudia Nayibe,Si
2018-06-25,Lopez Maya Alexander,No
2018-06-25,Macias Tovar Ernesto,No
2018-06-25,Martinez Aristizabal Maritza,Si
2018-06-25,Martinez Rosales Rosmery,Si
2018-06-25,Mejia Mejia Carlos  Felipe,Si
2018-06-25,Merheg Marun Juan Samy,Si
2018-06-25,Mora Jaramillo Manuel Guillermo,Si
2018-06-25,Motoa Solarte Carlos Fernando,Si
2018-06-25,Name Cardozo Jose David,Si
2018-06-25,Name Ivan Leonidas,No
2018-06-25,Navarro Wolff Antonio Jose,Si
2018-06-25,Niño Avendaño Senen Segundo,Si
2018-06-25,Osorio  Salgado Nidia Marcela,Si
2018-06-25,Ospina Gomez Jorge Ivan,Si
2018-06-25,Paredes Aguirre Myriam Alicia,Si
2018-06-25,Pedraza Gutierrez Jorge Hernando,Si
2018-06-25,Pestana Rojas Yamina del Carmen,No
2018-06-25,Prieto Riveros Jorge Eliecer,Si
2018-06-25,Pulgar Daza Eduardo Enrique,Si
2018-06-25,Ramos Maya Alfredo,Si
2018-06-25,Rangel  Suarez Alfredo,Si
2018-06-25,Restrepo Escobar Juan Carlos,Si
2018-06-25,Robledo Castillo Jorge Enrique,Si
2018-06-25,Rodriguez Rengifo Roosvelt,Si
2018-06-25,Rodriguez Sarmiento Milton Arlex,Si
2018-06-25,Santos Marin Guillermo Antonio,Si
2018-06-25,Serpa Uribe Horacio,No
2018-06-25,Sierra Grajales Luis Emilio,No
2018-06-25,Suarez Mira Olga Lucia,Si
2018-06-25,Tovar Rey Nohora  Stella,Si
2018-06-25,Uribe Velez Alvaro,Si
2018-06-25,Valencia  Laserna Paloma,Si
2018-06-25,Varon Cotrino German,No
2018-06-25,Vega  de Plazas Ruby Thania,Si
2018-06-25,Vega Quiroz Doris Clemencia,Si
2018-06-25,Velasco Chaves  Luis Fernando,No
2018-06-25,Villadiego Villadiego Sandra  Elena,Si
2018-06-25,Villalba Mosquera Rodrigo,Si
2018-06-25,Virgüez Piraquive Manuel Antonio,Si
2018-06-27,Acuña  Diaz Laureano Augusto,Si
2018-06-27,Aguilar Hurtado Nerthink Mauricio,Si
2018-06-27,Alvarez Montenegro Javier Tato,Si
2018-06-27,Amin Escaf Miguel,No
2018-06-27,Amin Hernandez Jaime Alejandro,Si
2018-06-27,Andrade Casama Luis Evelis,Si
2018-06-27,Andrade Serrano Hernan Francisco,No
2018-06-27,Araujo Rumie Fernando Nicolas,Si
2018-06-27,Asthon Giraldo Alvaro Antonio,No
2018-06-27,Avirama Avirama Marco Anibal,Si
2018-06-27,Baena Lopez Carlos Alberto,Si
2018-06-27,Baron Neira Leon Rigoberto,Si
2018-06-27,Barreras Montealegre Roy Leonardo,Si
2018-06-27,Benedetti Villaneda Armando Alberto,No
2018-06-27,Blel Scaf Nadya Georgette,No
2018-06-27,Bustamante Garcia Everth,Si
2018-06-27,Cabrales Castillo Daniel  Alberto,Si
2018-06-27,Cabrera Baez Angel Custodio,Si
2018-06-27,Casado de Lopez Arleth Patricia,Si
2018-06-27,Castañeda Serrano Orlando,Si
2018-06-27,Castilla Salazar Jesus Alberto,Si
2018-06-27,Celis Carrillo Bernabe,Si
2018-06-27,Cepeda Castro Ivan,No
2018-06-27,Cepeda Sarabia Efrain Jose,Si
2018-06-27,Chamorro  Cruz William Jimmy,No
2018-06-27,Char Chaljub Arturo,No
2018-06-27,Chavarro Cuellar Carlos Ramiro,Si
2018-06-27,Correa  Borrero Susana,Si
2018-06-27,Correa Jimenez Antonio Jose,Si
2018-06-27,Corzo Roman Juan Manuel,Si
2018-06-27,Cristo Bustos Andres,Si
2018-06-27,Delgado Martinez Javier Mauricio,Si
2018-06-27,Delgado Ruiz Edinson,Si
2018-06-27,Diaz Ortiz Gloria Stella,Si
2018-06-27,Duque Garcia Luis Fernando,Si
2018-06-27,Duran Barrera Jaime Enrique,No
2018-06-27,Dusan Albin Velez Trujillo,Si
2018-06-27,Enriquez Maya Carlos Eduardo,Si
2018-06-27,Enriquez Rosero Manuel Mesias,Si
2018-06-27,Fernandez Alcocer Mario Alberto,No
2018-06-27,Galan Pachon Juan Manuel,No
2018-06-27,Galvis Mendez Daira,Si
2018-06-27,Garcia Burgos Nora Maria,Si
2018-06-27,Garcia Realpe Guillermo,Si
2018-06-27,Garcia Turbay Lidio,No
2018-06-27,Garcia Zuccardi Andres,Si
2018-06-27,Gaviria Correa Sofia Alejandra,Si
2018-06-27,Gaviria Velez Jose  Obdulio,Si
2018-06-27,Gechen Turbay  Jorge Eduardo,Si
2018-06-27,Gerlein Echeverria Roberto,No
2018-06-27,Gnecco Zuleta Jose  Alfredo,Si
2018-06-27,Gomez Jimenez Juan Diego,No
2018-06-27,Guerra  de la Espriella Maria del Rosario,No
2018-06-27,Guerra de la Espriella Antonio del Cristo,Si
2018-06-27,Guerra Sotto Julio Miguel,Si
2018-06-27,Henriquez Pinedo Honorio Miguel,Si
2018-06-27,Holguin Moreno Paola  Andrea,Si
2018-06-27,Hoyos Giraldo German Dario,Si
2018-06-27,Lizcano Arango Oscar Mauricio,Si
2018-06-27,Lopez Hernandez Claudia Nayibe,No
2018-06-27,Lopez Maya Alexander,No
2018-06-27,Macias Tovar Ernesto,No
2018-06-27,Martinez Aristizabal Maritza,Si
2018-06-27,Martinez Rosales Rosmery,Si
2018-06-27,Mejia Mejia Carlos  Felipe,Si
2018-06-27,Merheg Marun Juan Samy,Si
2018-06-27,Mora Jaramillo Manuel Guillermo,Si
2018-06-27,Motoa Solarte Carlos Fernando,Si
2018-06-27,Name Cardozo Jose David,No
2018-06-27,Name Ivan Leonidas,No
2018-06-27,Navarro Wolff Antonio Jose,Si
2018-06-27,Niño Avendaño Senen Segundo,No
2018-06-27,Osorio  Salgado Nidia Marcela,Si
2018-06-27,Ospina Gomez Jorge Ivan,Si
2018-06-27,Paredes Aguirre Myriam Alicia,Si
2018-06-27,Pedraza Gutierrez Jorge Hernando,Si
2018-06-27,Pestana Rojas Yamina del Carmen,Si
2018-06-27,Prieto Riveros Jorge Eliecer,Si
2018-06-27,Pulgar Daza Eduardo Enrique,Si
2018-06-27,Ramos Maya Alfredo,Si
2018-06-27,Rangel  Suarez Alfredo,Si
2018-06-27,Restrepo Escobar Juan Carlos,Si
2018-06-27,Robledo Castillo Jorge Enrique,Si
2018-06-27,Rodriguez Rengifo Roosvelt,Si
2018-06-27,Rodriguez Sarmiento Milton Arlex,Si
2018-06-27,Santos Marin Guillermo Antonio,Si
2018-06-27,Serpa Uribe Horacio,No
2018-06-27,Sierra Grajales Luis Emilio,No
2018-06-27,Suarez Mira Olga Lucia,Si
2018-06-27,Tovar Rey Nohora  Stella,Si
2018-06-27,Uribe Velez Alvaro,Si
2018-06-27,Valencia  Laserna Paloma,Si
2018-06-27,Varon Cotrino German,No
2018-06-27,Vega  de Plazas Ruby Thania,Si
2018-06-27,Vega Quiroz Doris Clemencia,Si
2018-06-27,Velasco Chaves  Luis Fernando,No
2018-06-27,Villadiego Villadiego Sandra  Elena,Si
2018-06-27,Villalba Mosquera Rodrigo,Si
2018-06-27,Virgüez Piraquive Manuel Antonio,Si
2018-06-28,Acuña  Diaz Laureano Augusto,No
2018-06-28,Aguilar Hurtado Nerthink Mauricio,Si
2018-06-28,Alvarez Montenegro Javier Tato,Si
2018-06-28,Amin Escaf Miguel,No
2018-06-28,Amin Hernandez Jaime Alejandro,Si
2018-06-28,Andrade Casama Luis Evelis,Si
2018-06-28,Andrade Serrano Hernan Francisco,No
2018-06-28,Araujo Rumie Fernando Nicolas,Si
2018-06-28,Asthon Giraldo Alvaro Antonio,No
2018-06-28,Avirama Avirama Marco Anibal,Si
2018-06-28,Baena Lopez Carlos Alberto,Si
2018-06-28,Baron Neira Leon Rigoberto,Si
2018-06-28,Barreras Montealegre Roy Leonardo,Si
2018-06-28,Benedetti Villaneda Armando Alberto,No
2018-06-28,Blel Scaf Nadya Georgette,No
2018-06-28,Bustamante Garcia Everth,Si
2018-06-28,Cabrales Castillo Daniel  Alberto,Si
2018-06-28,Cabrera Baez Angel Custodio,No
2018-06-28,Casado de Lopez Arleth Patricia,Si
2018-06-28,Castañeda Serrano Orlando,Si
2018-06-28,Castilla Salazar Jesus Alberto,Si
2018-06-28,Celis Carrillo Bernabe,No
2018-06-28,Cepeda Castro Ivan,No
2018-06-28,Cepeda Sarabia Efrain Jose,Si
2018-06-28,Chamorro  Cruz William Jimmy,No
2018-06-28,Char Chaljub Arturo,No
2018-06-28,Chavarro Cuellar Carlos Ramiro,Si
2018-06-28,Correa  Borrero Susana,Si
2018-06-28,Correa Jimenez Antonio Jose,Si
2018-06-28,Corzo Roman Juan Manuel,Si
2018-06-28,Cristo Bustos Andres,Si
2018-06-28,Delgado Martinez Javier Mauricio,Si
2018-06-28,Delgado Ruiz Edinson,Si
2018-06-28,Diaz Ortiz Gloria Stella,Si
2018-06-28,Duque Garcia Luis Fernando,Si
2018-06-28,Duran Barrera Jaime Enrique,No
2018-06-28,Dusan Albin Velez Trujillo,No
2018-06-28,Enriquez Maya Carlos Eduardo,Si
2018-06-28,Enriquez Rosero Manuel Mesias,Si
2018-06-28,Fernandez Alcocer Mario Alberto,No
2018-06-28,Galan Pachon Juan Manuel,Si
2018-06-28,Galvis Mendez Daira,Si
2018-06-28,Garcia Burgos Nora Maria,Si
2018-06-28,Garcia Realpe Guillermo,Si
2018-06-28,Garcia Turbay Lidio,No
2018-06-28,Garcia Zuccardi Andres,No
2018-06-28,Gaviria Correa Sofia Alejandra,Si
2018-06-28,Gaviria Velez Jose  Obdulio,No
2018-06-28,Gechen Turbay  Jorge Eduardo,Si
2018-06-28,Gerlein Echeverria Roberto,No
2018-06-28,Gnecco Zuleta Jose  Alfredo,Si
2018-06-28,Gomez Jimenez Juan Diego,No
2018-06-28,Guerra  de la Espriella Maria del Rosario,No
2018-06-28,Guerra de la Espriella Antonio del Cristo,Si
2018-06-28,Guerra Sotto Julio Miguel,Si
2018-06-28,Henriquez Pinedo Honorio Miguel,No
2018-06-28,Holguin Moreno Paola  Andrea,Si
2018-06-28,Hoyos Giraldo German Dario,No
2018-06-28,Lizcano Arango Oscar Mauricio,No
2018-06-28,Lopez Hernandez Claudia Nayibe,No
2018-06-28,Lopez Maya Alexander,No
2018-06-28,Macias Tovar Ernesto,No
2018-06-28,Martinez Aristizabal Maritza,Si
2018-06-28,Martinez Rosales Rosmery,Si
2018-06-28,Mejia Mejia Carlos  Felipe,Si
2018-06-28,Merheg Marun Juan Samy,Si
2018-06-28,Mora Jaramillo Manuel Guillermo,Si
2018-06-28,Motoa Solarte Carlos Fernando,Si
2018-06-28,Name Cardozo Jose David,No
2018-06-28,Name Ivan Leonidas,No
2018-06-28,Navarro Wolff Antonio Jose,Si
2018-06-28,Niño Avendaño Senen Segundo,No
2018-06-28,Osorio  Salgado Nidia Marcela,Si
2018-06-28,Ospina Gomez Jorge Ivan,Si
2018-06-28,Paredes Aguirre Myriam Alicia,Si
2018-06-28,Pedraza Gutierrez Jorge Hernando,Si
2018-06-28,Pestana Rojas Yamina del Carmen,No
2018-06-28,Prieto Riveros Jorge Eliecer,Si
2018-06-28,Pulgar Daza Eduardo Enrique,No
2018-06-28,Ramos Maya Alfredo,No
2018-06-28,Rangel  Suarez Alfredo,Si
2018-06-28,Restrepo Escobar Juan Carlos,Si
2018-06-28,Robledo Castillo Jorge Enrique,Si
2018-06-28,Rodriguez Rengifo Roosvelt,Si
2018-06-28,Rodriguez Sarmiento Milton Arlex,No
2018-06-28,Santos Marin Guillermo Antonio,Si
2018-06-28,Serpa Uribe Horacio,No
2018-06-28,Sierra Grajales Luis Emilio,No
2018-06-28,Suarez Mira Olga Lucia,Si
2018-06-28,Tovar Rey Nohora  Stella,Si
2018-06-28,Uribe Velez Alvaro,Si
2018-06-28,Valencia  Laserna Paloma,Si
2018-06-28,Varon Cotrino German,No
2018-06-28,Vega  de Plazas Ruby Thania,No
2018-06-28,Vega Quiroz Doris Clemencia,Si
2018-06-28,Velasco Chaves  Luis Fernando,No
2018-06-28,Villadiego Villadiego Sandra  Elena,Si
2018-06-28,Villalba Mosquera Rodrigo,Si
2018-06-28,Virgüez Piraquive Manuel Antonio,Si
2018-07-19,Acuña  Diaz Laureano Augusto,No
2018-07-19,Aguilar Hurtado Nerthink Mauricio,No
2018-07-19,Alvarez Montenegro Javier Tato,No
2018-07-19,Amin Escaf Miguel,No
2018-07-19,Amin Hernandez Jaime Alejandro,No
2018-07-19,Andrade Casama Luis Evelis,No
2018-07-19,Andrade Serrano Hernan Francisco,No
2018-07-19,Araujo Rumie Fernando Nicolas,No
2018-07-19,Asthon Giraldo Alvaro Antonio,No
2018-07-19,Avirama Avirama Marco Anibal,No
2018-07-19,Baena Lopez Carlos Alberto,No
2018-07-19,Baron Neira Leon Rigoberto,No
2018-07-19,Barreras Montealegre Roy Leonardo,No
2018-07-19,Benedetti Villaneda Armando Alberto,No
2018-07-19,Blel Scaf Nadya Georgette,No
2018-07-19,Bustamante Garcia Everth,No
2018-07-19,Cabrales Castillo Daniel  Alberto,No
2018-07-19,Cabrera Baez Angel Custodio,No
2018-07-19,Casado de Lopez Arleth Patricia,No
2018-07-19,Castañeda Serrano Orlando,No
2018-07-19,Castilla Salazar Jesus Alberto,No
2018-07-19,Celis Carrillo Bernabe,No
2018-07-19,Cepeda Castro Ivan,No
2018-07-19,Cepeda Sarabia Efrain Jose,No
2018-07-19,Chamorro  Cruz William Jimmy,No
2018-07-19,Char Chaljub Arturo,No
2018-07-19,Chavarro Cuellar Carlos Ramiro,No
2018-07-19,Correa  Borrero Susana,No
2018-07-19,Correa Jimenez Antonio Jose,No
2018-07-19,Corzo Roman Juan Manuel,No
2018-07-19,Cristo Bustos Andres,No
2018-07-19,Delgado Martinez Javier Mauricio,No
2018-07-19,Delgado Ruiz Edinson,No
2018-07-19,Diaz Ortiz Gloria Stella,No
2018-07-19,Duque Garcia Luis Fernando,No
2018-07-19,Duran Barrera Jaime Enrique,No
2018-07-19,Dusan Albin Velez Trujillo,No
2018-07-19,Enriquez Maya Carlos Eduardo,No
2018-07-19,Enriquez Rosero Manuel Mesias,No
2018-07-19,Fernandez Alcocer Mario Alberto,No
2018-07-19,Galan Pachon Juan Manuel,No
2018-07-19,Galvis Mendez Daira,No
2018-07-19,Garcia Burgos Nora Maria,No
2018-07-19,Garcia Realpe Guillermo,No
2018-07-19,Garcia Turbay Lidio,No
2018-07-19,Garcia Zuccardi Andres,No
2018-07-19,Gaviria Correa Sofia Alejandra,No
2018-07-19,Gaviria Velez Jose  Obdulio,No
2018-07-19,Gechen Turbay  Jorge Eduardo,No
2018-07-19,Gerlein Echeverria Roberto,No
2018-07-19,Gnecco Zuleta Jose  Alfredo,No
2018-07-19,Gomez Jimenez Juan Diego,No
2018-07-19,Guerra  de la Espriella Maria del Rosario,No
2018-07-19,Guerra de la Espriella Antonio del Cristo,No
2018-07-19,Guerra Sotto Julio Miguel,No
2018-07-19,Henriquez Pinedo Honorio Miguel,No
2018-07-19,Holguin Moreno Paola  Andrea,No
2018-07-19,Hoyos Giraldo German Dario,No
2018-07-19,Lizcano Arango Oscar Mauricio,No
2018-07-19,Lopez Hernandez Claudia Nayibe,No
2018-07-19,Lopez Maya Alexander,No
2018-07-19,Macias Tovar Ernesto,No
2018-07-19,Martinez Aristizabal Maritza,No
2018-07-19,Martinez Rosales Rosmery,No
2018-07-19,Mejia Mejia Carlos  Felipe,No
2018-07-19,Merheg Marun Juan Samy,No
2018-07-19,Mora Jaramillo Manuel Guillermo,No
2018-07-19,Motoa Solarte Carlos Fernando,No
2018-07-19,Name Cardozo Jose David,No
2018-07-19,Name Ivan Leonidas,No
2018-07-19,Navarro Wolff Antonio Jose,No
2018-07-19,Niño Avendaño Senen Segundo,No
2018-07-19,Osorio  Salgado Nidia Marcela,No
2018-07-19,Ospina Gomez Jorge Ivan,No
2018-07-19,Paredes Aguirre Myriam Alicia,No
2018-07-19,Pedraza Gutierrez Jorge Hernando,No
2018-07-19,Pestana Rojas Yamina del Carmen,No
2018-07-19,Prieto Riveros Jorge Eliecer,No
2018-07-19,Pulgar Daza Eduardo Enrique,No
2018-07-19,Ramos Maya Alfredo,No
2018-07-19,Rangel  Suarez Alfredo,No
2018-07-19,Restrepo Escobar Juan Carlos,No
2018-07-19,Robledo Castillo Jorge Enrique,No
2018-07-19,Rodriguez Rengifo Roosvelt,No
2018-07-19,Rodriguez Sarmiento Milton Arlex,No
