ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4756,HP587530,09/22/2008 11:24:00 PM,047XX W GLADYS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1131.00,11.00,24.00,25,01A,1144818,1897935,2008,08/17/2015 03:03:40 PM,41.87594273,-87.74374806,"(41.875942734, -87.743748059)"
10001525,HY191067,03/19/2015 04:45:00 PM,043XX S DEARBORN ST,820,THEFT,$500 AND UNDER,APARTMENT,false,false,215.00,2.00,3.00,38,6,1176690,1876410,2015,02/10/2018 15:50,41.81621616,-87.62737566,"(41.816216158, -87.627375659)"
10001526,HY191048,03/19/2015 02:00:00 PM,012XX S WASHTENAW AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,false,false,1023.00,10.00,28.00,29,26,1158559,1894388,2015,02/10/2018 15:50,41.86593932,-87.69339286,"(41.86593932, -87.693392864)"
10001527,HY191148,03/19/2015 08:30:00 PM,062XX S SPAULDING AVE,460,BATTERY,SIMPLE,STREET,false,false,823.00,8.00,15.00,66,08B,1155469,1862907,2015,02/10/2018 15:50,41.77961407,-87.7055809,"(41.779614073, -87.7055809)"
10001528,HY191093,03/17/2015 04:10:00 PM,047XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,223.00,2.00,4.00,38,08A,1182389,1873821,2015,02/10/2018 15:50,41.80898136,-87.60655105,"(41.808981361, -87.606551046)"
10001529,HY191206,03/19/2015 09:20:00 PM,069XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,735.00,7.00,17.00,67,18,1166876,1858796,2015,02/10/2018 15:50,41.76809684,-87.66387859,"(41.768096835, -87.663878589)"
10001530,HY191167,03/19/2015 04:00:00 PM,053XX S MOZART ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,923.00,9.00,14.00,63,08B,1158280,1869159,2015,02/10/2018 15:50,41.79671366,-87.6951052,"(41.796713658, -87.695105195)"
10001531,HY190853,03/19/2015 04:10:00 PM,049XX S CHICAGO BEACH DR,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,222.00,2.00,4.00,39,6,1188221,1872737,2015,02/10/2018 15:50,41.80586947,-87.58519536,"(41.805869465, -87.585195364)"
10001532,HY191151,03/19/2015 08:00:00 PM,048XX W POLK ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1533.00,15.00,24.00,25,3,1144368,1895860,2015,02/10/2018 15:50,41.87025715,-87.7454525,"(41.870257147, -87.745452498)"
10001533,HY190959,03/19/2015 05:43:00 PM,008XX W 76TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,621.00,6.00,17.00,71,04A,1172154,1854464,2015,02/10/2018 15:50,41.75609493,-87.6446594,"(41.756094931, -87.644659401)"
10001534,HY191222,03/19/2015 09:08:00 PM,004XX N LAMON AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1532.00,15.00,28.00,25,18,1143616,1902675,2015,02/10/2018 15:50,41.88897244,-87.74804273,"(41.888972442, -87.748042734)"
10001535,HY191065,03/19/2015 05:00:00 PM,110XX S MICHIGAN AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,513.00,5.00,9.00,49,08B,1178803,1831679,2015,02/10/2018 15:50,41.69342134,-87.62098338,"(41.693421344, -87.620983384)"
10001536,HY191170,03/19/2015 08:30:00 PM,081XX S STONY ISLAND AVE,031A,ROBBERY,ARMED: HANDGUN,HOTEL/MOTEL,false,false,411.00,4.00,8.00,45,3,1188340,1851428,2015,02/10/2018 15:50,41.747393,-87.58543861,"(41.747393001, -87.585438607)"
10001537,HY191220,03/19/2015 10:01:00 PM,049XX W HUBBARD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1532.00,15.00,28.00,25,18,1143277,1902557,2015,02/10/2018 15:50,41.88865497,-87.74929064,"(41.888654974, -87.749290638)"
10001539,HY191196,03/19/2015 09:40:00 PM,046XX W ADAMS ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1113.00,11.00,28.00,25,16,1145416,1898720,2015,02/10/2018 15:50,41.87808558,-87.74153252,"(41.878085576, -87.741532518)"
10001540,HY191216,03/19/2015 09:14:00 PM,046XX W IRVING PARK RD,460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,1722.00,17.00,45.00,15,08B,1144295,1926174,2015,02/10/2018 15:50,41.95344334,-87.74495705,"(41.953443342, -87.744957048)"
10001541,HY191161,03/19/2015 08:42:00 PM,007XX N HOMAN AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,ALLEY,false,true,1121.00,11.00,27.00,23,04B,1153577,1904769,2015,02/10/2018 15:50,41.89452632,-87.71140606,"(41.894526316, -87.711406056)"
10001542,HY191205,03/19/2015 08:18:00 PM,062XX W BERENICE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1633.00,16.00,38.00,17,18,1134085,1924943,2015,02/10/2018 15:50,41.95025156,-87.7825196,"(41.950251564, -87.782519604)"
10001543,HY191209,03/19/2015 09:27:00 PM,044XX N BROADWAY,860,THEFT,RETAIL THEFT,OTHER,true,false,1913.00,19.00,46.00,3,6,1168469,1929861,2015,02/10/2018 15:50,41.96307079,-87.65598421,"(41.963070794, -87.655984213)"
10001544,HY191208,03/19/2015 06:51:00 PM,016XX N WELLS ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1814.00,18.00,43.00,7,24,1174407,1911058,2015,02/10/2018 15:50,41.91134384,-87.63471588,"(41.911343842, -87.63471588)"
10001545,HY191166,03/19/2015 06:23:00 PM,012XX W WASHBURNE AVE,460,BATTERY,SIMPLE,STREET,false,false,1233.00,12.00,2.00,28,08B,1168357,1894533,2015,02/10/2018 15:50,41.86613115,-87.65741964,"(41.866131154, -87.657419635)"
10001548,HY191165,03/19/2015 08:45:00 PM,021XX W ADAMS ST,460,BATTERY,SIMPLE,APARTMENT,false,false,1225.00,12.00,2.00,28,08B,1162269,1899063,2015,02/10/2018 15:50,41.87869125,-87.67964249,"(41.878691245, -87.67964249)"
10001549,HY191229,03/17/2015 08:20:00 AM,063XX S STONY ISLAND AVE,890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,314.00,3.00,20.00,42,6,1187961,1863261,2015,02/10/2018 15:50,41.77987283,-87.58645087,"(41.779872827, -87.586450869)"
10001551,HY191239,03/19/2015 09:30:00 PM,106XX S BENSLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,434.00,4.00,10.00,51,14,1194552,1834940,2015,02/10/2018 15:50,41.701998,-87.56321697,"(41.701997995, -87.56321697)"
10001552,HY191213,03/19/2015 09:00:00 PM,031XX W WARREN BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1222.00,12.00,28.00,27,7,1155504,1900185,2015,02/10/2018 15:50,41.88190883,-87.7044521,"(41.88190883, -87.704452102)"
10001553,HY191245,03/19/2015 10:15:00 PM,048XX W GLADYS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533.00,15.00,24.00,25,18,1144079,1897901,2015,02/10/2018 15:50,41.87586333,-87.74646229,"(41.875863332, -87.746462289)"
10001554,HY191183,03/19/2015 06:00:00 PM,109XX S HALSTED ST,890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,false,false,2233.00,22.00,34.00,49,6,1172930,1832289,2015,02/10/2018 15:50,41.69522655,-87.64246776,"(41.69522655, -87.642467755)"
10001555,HY191226,03/19/2015 07:15:00 PM,079XX S COTTAGE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,624.00,6.00,6.00,44,11,1182930,1852635,2015,02/10/2018 15:50,41.75083246,-87.60522475,"(41.750832464, -87.605224746)"
10001556,HY191142,03/19/2015 05:30:00 AM,058XX S CICERO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,813.00,8.00,23.00,56,7,1145692,1865304,2015,02/10/2018 15:50,41.78638211,-87.74136461,"(41.786382107, -87.741364613)"
10001557,HY191236,03/11/2015 11:00,011XX W 105TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2232.00,22.00,34.00,73,08B,1170432,1835171,2015,02/10/2018 15:50,41.70318983,-87.6515302,"(41.703189832, -87.651530204)"
10001558,HY191218,03/19/2015 08:51:00 PM,128XX S PARNELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,523.00,5.00,9.00,53,18,1174974,1819918,2015,02/10/2018 15:50,41.66123333,-87.63535095,"(41.661233333, -87.635350952)"
10001560,HY191182,03/19/2015 07:55:00 PM,0000X E WALTON ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,false,false,1833.00,18.00,42.00,8,10,1176654,1906931,2015,02/10/2018 15:50,41.89996865,-87.62658615,"(41.899968652, -87.626586147)"
10001562,HY191212,03/19/2015 08:46:00 PM,041XX S ARCHER AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,921.00,9.00,14.00,58,18,1157236,1876716,2015,02/10/2018 15:50,41.81747227,-87.69872905,"(41.817472272, -87.698729054)"
10001563,HY191172,02/24/2015 09:00:00 AM,106XX S FOREST AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,512.00,5.00,9.00,49,14,1180131,1834469,2015,02/10/2018 15:50,41.70104725,-87.61603625,"(41.701047248, -87.616036248)"
10001564,HY191228,03/19/2015 09:20:00 PM,027XX W 59TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,824.00,8.00,16.00,63,18,1158960,1865414,2015,02/10/2018 15:50,41.78642299,-87.69271389,"(41.786422987, -87.692713885)"
10001565,HY191250,03/19/2015 09:41:00 PM,081XX S BURNHAM AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,true,false,422.00,4.00,7.00,46,24,1196249,1851501,2015,02/10/2018 15:50,41.74740102,-87.55645591,"(41.747401022, -87.556455913)"
10001566,HY190682,03/19/2015 02:00:00 PM,048XX W ERIE ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1532.00,15.00,28.00,25,08B,1143890,1903875,2015,02/10/2018 15:50,41.89226025,-87.74700637,"(41.892260249, -87.747006374)"
10001567,HY191020,02/28/2015 02:30:00 PM,045XX N LAPORTE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1623.00,16.00,45.00,15,5,1142547,1929785,2015,02/10/2018 15:50,41.96338499,-87.75129277,"(41.963384989, -87.751292767)"
10001568,HY191223,03/19/2015 09:30:00 PM,002XX W 103RD ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,false,false,511.00,5.00,9.00,49,10,1176682,1836646,2015,02/10/2018 15:50,41.70709938,-87.62859999,"(41.707099379, -87.628599988)"
10001569,HY191233,03/19/2015 06:00:00 PM,051XX N KOLMAR AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,1712.00,17.00,39.00,14,14,1145080,1933789,2015,02/10/2018 15:50,41.97432468,-87.74187805,"(41.97432468, -87.741878054)"
10001571,HY191021,03/06/2015 15:00,037XX N LARAMIE AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,1634.00,16.00,38.00,15,08B,1141027,1924525,2015,02/10/2018 15:50,41.94897927,-87.75701143,"(41.948979271, -87.757011425)"
10001572,HY190991,03/19/2015 05:45:00 PM,044XX N LONG AVE,460,BATTERY,SIMPLE,STREET,false,false,1623.00,16.00,45.00,15,08B,1139553,1928812,2015,02/10/2018 15:50,41.96077027,-87.76232468,"(41.96077027, -87.762324681)"
10001573,HY190801,03/16/2015 07:20:00 AM,040XX N LAVERGNE AVE,560,ASSAULT,SIMPLE,OTHER,false,false,1624.00,16.00,45.00,15,08A,1142305,1926357,2015,02/10/2018 15:50,41.95398277,-87.75226799,"(41.953982767, -87.752267994)"
10001574,HY191145,03/19/2015 08:30:00 PM,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2422.00,24.00,49.00,1,6,1163126,1950347,2015,02/10/2018 15:50,42.01939924,-87.67504949,"(42.019399237, -87.675049485)"
10001575,HY191066,03/19/2015 04:25:00 PM,050XX N CICERO AVE,870,THEFT,POCKET-PICKING,RESTAURANT,false,false,1621.00,16.00,45.00,12,6,1143437,1933330,2015,02/10/2018 15:50,41.97309612,-87.74793144,"(41.973096117, -87.747931444)"
10001576,HY191224,03/19/2015 09:18:00 PM,027XX W PETERSON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,2413.00,24.00,50.00,2,18,1157166,1939754,2015,02/10/2018 15:50,41.99045535,-87.69727123,"(41.990455346, -87.697271229)"
10001578,HY191234,03/19/2015 09:26:00 PM,008XX E 64TH ST,1585,SEX OFFENSE,OTHER,RESIDENCE PORCH/HALLWAY,true,false,312.00,3.00,20.00,42,17,1182854,1862754,2015,02/10/2018 15:50,41.77860177,-87.60518935,"(41.778601769, -87.605189348)"
10001580,HY191265,03/19/2015 10:15:00 PM,080XX S SAGINAW AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,422.00,4.00,7.00,46,24,1195238,1852272,2015,02/10/2018 15:50,41.7495417,-87.56013504,"(41.749541695, -87.560135043)"
10001581,HY191219,03/19/2015 08:07:00 PM,015XX N LINDER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,2532.00,25.00,37.00,25,18,1139391,1909719,2015,02/10/2018 15:50,41.90838006,-87.76338695,"(41.908380062, -87.763386945)"
10001582,HY191159,03/19/2015 08:15:00 PM,057XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1622.00,16.00,45.00,11,14,1135441,1938001,2015,02/10/2018 15:50,41.98605992,-87.77722343,"(41.986059923, -87.77722343)"
10001585,HY191235,03/19/2015 09:43:00 PM,015XX W 73RD ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,734.00,7.00,17.00,67,18,1167227,1856317,2015,02/10/2018 15:50,41.76128663,-87.66266286,"(41.761286626, -87.662662857)"
10001586,HY191231,03/19/2015 09:11:00 PM,021XX S MARSHALL BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,1023.00,10.00,12.00,30,26,1157032,1889674,2015,02/10/2018 15:50,41.8530347,-87.69912644,"(41.853034697, -87.699126435)"
10001587,HY191274,03/19/2015 10:14:00 PM,051XX W CORNELIA AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,APARTMENT,true,false,1634.00,16.00,38.00,15,26,1141396,1922782,2015,02/10/2018 15:50,41.9441895,-87.7556982,"(41.944189498, -87.755698203)"
10001588,HY191214,03/19/2015 09:33:00 PM,011XX W WASHINGTON BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1224.00,12.00,27.00,28,3,1168701,1900681,2015,02/10/2018 15:50,41.8829943,-87.65597868,"(41.882994297, -87.655978679)"
10001589,HY191248,03/19/2015 10:09:00 PM,034XX W BELMONT AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,1732.00,17.00,35.00,21,08A,1152928,1921067,2015,02/10/2018 15:50,41.93926234,-87.71335694,"(41.939262335, -87.71335694)"
10001591,HY191201,03/19/2015 09:13:00 PM,005XX W 51ST ST,1330,CRIMINAL TRESPASS,TO LAND,STREET,true,false,935.00,9.00,3.00,61,26,1173393,1871090,2015,02/10/2018 15:50,41.80169125,-87.63962722,"(41.801691246, -87.639627216)"
10001592,HY191260,03/19/2015 09:30:00 PM,064XX S CALUMET AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,312.00,3.00,20.00,69,18,1179564,1862319,2015,02/10/2018 15:50,41.7774839,-87.61726387,"(41.777483898, -87.617263874)"
10001594,HY190968,03/13/2015 05:30:00 PM,125XX S HARVARD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,523.00,5.00,9.00,53,26,1176232,1821775,2015,02/10/2018 15:50,41.6663012,-87.63069205,"(41.666301195, -87.630692048)"
10001595,HY191041,11/02/2014 5:57,003XX W 110TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,513.00,5.00,34.00,49,26,1176052,1831981,2014,02/10/2018 15:50,41.69431207,-87.63104634,"(41.694312067, -87.631046339)"
10001596,HY191261,03/19/2015 10:23:00 PM,055XX W CORTEZ ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1524.00,15.00,37.00,25,18,1139109,1906451,2015,02/10/2018 15:50,41.89941742,-87.76450249,"(41.899417418, -87.764502494)"
10001597,HY191111,03/04/2015 21:01,017XX E 84TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,412.00,4.00,8.00,45,26,1189206,1849626,2015,02/10/2018 15:50,41.74242744,-87.58232301,"(41.742427443, -87.582323012)"
10001598,HY191088,03/19/2015 05:54:00 PM,124XX S STATE ST,330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,523.00,5.00,9.00,53,3,1178508,1822636,2015,02/10/2018 15:50,41.66861269,-87.62233666,"(41.66861269, -87.622336658)"
10001599,HY191104,03/09/2015 22:30,044XX S TALMAN AVE,890,THEFT,FROM BUILDING,RESIDENCE,false,false,922.00,9.00,12.00,58,6,1159443,1875104,2015,02/10/2018 15:50,41.81300373,-87.69067732,"(41.813003731, -87.69067732)"
10001600,HY191082,03/19/2015 07:25:00 PM,024XX W 63RD ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,CONVENIENCE STORE,false,false,825.00,8.00,15.00,66,10,1161230,1862815,2015,02/10/2018 15:50,41.77924426,-87.68446276,"(41.779244263, -87.684462764)"
10001602,HY190855,03/19/2015 03:15:00 PM,004XX E 83RD ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,632.00,6.00,6.00,44,5,1180885,1850070,2015,02/10/2018 15:50,41.74384106,-87.61279725,"(41.743841062, -87.612797254)"
10001603,HY191241,03/19/2015 09:35:00 PM,010XX W WILSON AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,true,false,1914.00,19.00,46.00,3,10,1168668,1930721,2015,02/10/2018 15:50,41.96542634,-87.65522754,"(41.965426344, -87.655227542)"
10001604,HY188807,03/17/2015 11:50:00 PM,041XX N BROADWAY,460,BATTERY,SIMPLE,SIDEWALK,false,false,1915.00,19.00,46.00,3,08B,1169364,1928024,2015,02/10/2018 15:50,41.95801054,-87.65274728,"(41.958010544, -87.652747282)"
10001605,HY191255,03/19/2015 10:19:00 PM,040XX W LAWRENCE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESTAURANT,false,false,1712.00,17.00,39.00,14,04A,1148401,1931589,2015,02/10/2018 15:50,41.96822416,-87.72972266,"(41.968224159, -87.729722663)"
10001606,HY190012,03/18/2015 09:20:00 PM,030XX N WOLCOTT AVE,460,BATTERY,SIMPLE,SIDEWALK,false,false,1931.00,19.00,32.00,5,08B,1163149,1920046,2015,02/10/2018 15:50,41.93625167,-87.67582073,"(41.936251666, -87.675820732)"
10001607,HY191269,03/19/2015 10:00:00 PM,119XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,522.00,5.00,34.00,53,14,1176106,1825650,2015,02/10/2018 15:50,41.67693763,-87.63103759,"(41.67693763, -87.631037592)"
10001610,HY191270,03/19/2015 10:45:00 PM,009XX W 116TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,524.00,5.00,34.00,53,08B,1171948,1827591,2015,02/10/2018 15:50,41.68235605,-87.64620037,"(41.682356046, -87.646200374)"
10001611,HY191272,03/19/2015 10:54:00 PM,016XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,true,false,414.00,4.00,8.00,43,14,1188721,1852930,2015,02/10/2018 15:50,41.75150553,-87.5839946,"(41.751505533, -87.583994603)"
10001612,HY191294,03/19/2015 11:00:00 PM,065XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,725.00,7.00,15.00,67,14,1165468,1861247,2015,02/10/2018 15:50,41.77485266,-87.66897018,"(41.774852662, -87.668970179)"
10001613,HY191280,03/19/2015 10:30:00 PM,035XX S RHODES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,212.00,2.00,4.00,35,08B,1180162,1881716,2015,02/10/2018 15:50,41.83069725,-87.61447689,"(41.830697249, -87.614476891)"
10001614,HY191277,03/19/2015 10:37:00 PM,016XX N MASON AVE,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,2531.00,25.00,29.00,25,08A,1136498,1910368,2015,02/10/2018 15:50,41.91021325,-87.77399901,"(41.910213253, -87.77399901)"
10001615,HY191252,03/19/2015 10:00:00 PM,001XX S PARKSIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,true,1513.00,15.00,29.00,25,08B,1138633,1898921,2015,02/10/2018 15:50,41.87876279,-87.76643359,"(41.87876279, -87.766433586)"
10001617,HY191273,03/19/2015 09:00:00 PM,007XX N WESTERN AVE,460,BATTERY,SIMPLE,SIDEWALK,false,false,1221.00,12.00,1.00,24,08B,1160274,1904808,2015,02/10/2018 15:50,41.89449749,-87.68680881,"(41.894497492, -87.686808805)"
10001618,HY191264,03/19/2015 10:27:00 PM,029XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1931.00,19.00,32.00,6,6,1165142,1919763,2015,02/10/2018 15:50,41.93543292,-87.66850434,"(41.935432921, -87.668504341)"
10001619,HY191304,03/19/2015 10:00:00 PM,044XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,1113.00,11.00,28.00,26,18,1146767,1899293,2015,02/10/2018 15:50,41.87963229,-87.73655728,"(41.879632285, -87.736557282)"
10001621,HY191109,03/19/2015 07:27:00 PM,079XX S LAFLIN ST,890,THEFT,FROM BUILDING,SIDEWALK,true,false,612.00,6.00,21.00,71,6,1167710,1852264,2015,02/10/2018 15:50,41.7501543,-87.66100871,"(41.750154295, -87.661008708)"
10001624,HY191310,03/19/2015 10:00:00 AM,045XX S JUSTINE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,false,false,924.00,9.00,3.00,61,26,1166767,1874566,2015,02/10/2018 15:50,41.81137396,-87.66382799,"(41.811373959, -87.663827986)"
10001625,HY191194,03/13/2015 08:00:00 PM,004XX E 134TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,533.00,5.00,9.00,54,08B,1181727,1816559,2015,02/10/2018 15:50,41.65186299,-87.61074226,"(41.651862993, -87.610742261)"
10001626,HY191319,03/19/2015 04:00:00 PM,056XX S NASHVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,811.00,8.00,23.00,56,14,1133349,1866415,2015,02/10/2018 15:50,41.78965518,-87.78659543,"(41.789655182, -87.786595432)"
10001627,HY191302,03/19/2015 10:53:00 PM,048XX W DRUMMOND PL,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,true,false,2521.00,25.00,31.00,19,16,1143760,1917193,2015,02/10/2018 15:50,41.92880871,-87.74714954,"(41.928808708, -87.747149544)"
10001628,HY191296,03/19/2015 10:00:00 PM,060XX N ALBANY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2413.00,24.00,50.00,2,7,1154589,1940301,2015,02/10/2018 15:50,41.99200847,-87.70673531,"(41.992008469, -87.70673531)"
10001629,HY191278,03/19/2015 10:30:00 PM,064XX S STEWART AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,722.00,7.00,20.00,68,08B,1174732,1862245,2015,02/10/2018 15:50,41.77738988,-87.6349801,"(41.777389879, -87.6349801)"
10001631,HY191295,03/19/2015 09:00:00 PM,078XX S RACINE AVE,810,THEFT,OVER $500,STREET,false,false,612.00,6.00,17.00,71,6,1169677,1852985,2015,02/10/2018 15:50,41.75209041,-87.65377988,"(41.752090412, -87.653779875)"
10001632,HY191314,03/19/2015 11:50:00 PM,031XX N RIDGEWAY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2523.00,25.00,35.00,21,08B,1150946,1920502,2015,02/10/2018 15:50,41.93775103,-87.72065622,"(41.937751033, -87.720656222)"
10001633,HY191291,03/19/2015 10:55:00 PM,074XX S WESTERN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,835.00,8.00,18.00,66,26,1161657,1855500,2015,02/10/2018 15:50,41.75916201,-87.68310007,"(41.759162013, -87.683100073)"
10001634,HY191317,03/19/2015 10:01:00 PM,051XX W 55TH ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,814.00,8.00,23.00,56,08B,1142940,1867661,2015,02/10/2018 15:50,41.79290166,-87.75139653,"(41.79290166, -87.751396529)"
10001635,HY191299,03/19/2015 10:42:00 PM,023XX S SACRAMENTO AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1033.00,10.00,12.00,30,24,1156730,1888211,2015,02/10/2018 15:50,41.84902618,-87.70027447,"(41.849026177, -87.700274466)"
10001636,HY191221,03/19/2015 04:30:00 PM,046XX S DAMEN AVE,870,THEFT,POCKET-PICKING,PARKING LOT/GARAGE(NON.RESID.),false,false,924.00,9.00,12.00,61,6,1163738,1873806,2015,02/10/2018 15:50,41.80935265,-87.67495955,"(41.809352647, -87.674959547)"
10001637,HY191324,03/19/2015 10:00:00 PM,006XX N CLARK ST,820,THEFT,$500 AND UNDER,STREET,false,false,1832.00,18.00,42.00,8,6,1175423,1904617,2015,02/10/2018 15:50,41.89364666,-87.63117714,"(41.893646656, -87.631177143)"
10001641,HY190000,03/18/2015 09:45:00 PM,015XX W 68TH ST,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,725.00,7.00,17.00,67,3,1167025,1859630,2015,02/10/2018 15:50,41.77038226,-87.66330862,"(41.770382256, -87.663308619)"
10001642,HY191316,03/19/2015 09:30:00 PM,011XX N KARLOV AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,1111.00,11.00,37.00,23,18,1148843,1907272,2015,02/10/2018 15:50,41.90148766,-87.728728,"(41.901487656, -87.728728004)"
10001643,HY191331,03/20/2015 12:05:00 AM,023XX N WESTERN AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,true,false,1432.00,14.00,32.00,22,04B,1159970,1915691,2015,02/10/2018 15:50,41.92436757,-87.68762441,"(41.924367565, -87.687624413)"
