name,Fecha,Sexo,CantidadTotal
DelitoSexuales,23/12/2017,FEMENINO,14
DelitoSexuales,23/12/2017,MASCULINO,2
DelitoSexuales,24/12/2017,FEMENINO,33
DelitoSexuales,24/12/2017,MASCULINO,6
DelitoSexuales,25/12/2017,FEMENINO,29
DelitoSexuales,25/12/2017,MASCULINO,6
DelitoSexuales,26/12/2017,FEMENINO,30
DelitoSexuales,26/12/2017,MASCULINO,4
DelitoSexuales,27/12/2017,FEMENINO,23
DelitoSexuales,27/12/2017,MASCULINO,3
DelitoSexuales,28/12/2017,FEMENINO,33
DelitoSexuales,28/12/2017,MASCULINO,3
DelitoSexuales,29/12/2017,FEMENINO,31
DelitoSexuales,29/12/2017,MASCULINO,4
DelitoSexuales,30/12/2017,FEMENINO,18
DelitoSexuales,30/12/2017,MASCULINO,3
DelitoSexuales,31/12/2017,FEMENINO,36
DelitoSexuales,31/12/2017,MASCULINO,4
DelitoSexuales,01/01/2018,FEMENINO,151
DelitoSexuales,01/01/2018,MASCULINO,24
DelitoSexuales,02/01/2018,FEMENINO,53
DelitoSexuales,02/01/2018,MASCULINO,4
DelitoSexuales,03/01/2018,FEMENINO,50
DelitoSexuales,03/01/2018,MASCULINO,15
DelitoSexuales,04/01/2018,FEMENINO,46
DelitoSexuales,04/01/2018,MASCULINO,7
DelitoSexuales,05/01/2018,FEMENINO,52
DelitoSexuales,05/01/2018,MASCULINO,8
DelitoSexuales,06/01/2018,FEMENINO,60
DelitoSexuales,06/01/2018,MASCULINO,8
DelitoSexuales,07/01/2018,FEMENINO,50
DelitoSexuales,07/01/2018,MASCULINO,6
DelitoSexuales,08/01/2018,FEMENINO,39
DelitoSexuales,08/01/2018,MASCULINO,9
DelitoSexuales,09/01/2018,FEMENINO,52
DelitoSexuales,09/01/2018,MASCULINO,11
DelitoSexuales,10/01/2018,FEMENINO,67
DelitoSexuales,10/01/2018,MASCULINO,6
DelitoSexuales,11/01/2018,FEMENINO,60
DelitoSexuales,11/01/2018,MASCULINO,13
DelitoSexuales,12/01/2018,FEMENINO,51
DelitoSexuales,12/01/2018,MASCULINO,10
DelitoSexuales,13/01/2018,FEMENINO,60
DelitoSexuales,13/01/2018,MASCULINO,11
DelitoSexuales,14/01/2018,FEMENINO,47
DelitoSexuales,14/01/2018,MASCULINO,12
DelitoSexuales,15/01/2018,FEMENINO,83
DelitoSexuales,15/01/2018,MASCULINO,12
DelitoSexuales,16/01/2018,FEMENINO,59
DelitoSexuales,16/01/2018,MASCULINO,9
DelitoSexuales,17/01/2018,FEMENINO,68
DelitoSexuales,17/01/2018,MASCULINO,19
DelitoSexuales,18/01/2018,-,1
DelitoSexuales,18/01/2018,FEMENINO,62
DelitoSexuales,18/01/2018,MASCULINO,4
DelitoSexuales,19/01/2018,FEMENINO,52
DelitoSexuales,19/01/2018,MASCULINO,14
DelitoSexuales,20/01/2018,-,1
DelitoSexuales,20/01/2018,FEMENINO,64
DelitoSexuales,20/01/2018,MASCULINO,9
DelitoSexuales,21/01/2018,FEMENINO,43
DelitoSexuales,21/01/2018,MASCULINO,5
DelitoSexuales,22/01/2018,FEMENINO,63
DelitoSexuales,22/01/2018,MASCULINO,13
DelitoSexuales,23/01/2018,FEMENINO,49
DelitoSexuales,23/01/2018,MASCULINO,8
DelitoSexuales,24/01/2018,FEMENINO,67
DelitoSexuales,24/01/2018,MASCULINO,11
DelitoSexuales,25/01/2018,FEMENINO,64
DelitoSexuales,25/01/2018,MASCULINO,12
DelitoSexuales,26/01/2018,FEMENINO,60
DelitoSexuales,26/01/2018,MASCULINO,8
DelitoSexuales,27/01/2018,FEMENINO,42
DelitoSexuales,27/01/2018,MASCULINO,10
DelitoSexuales,28/01/2018,FEMENINO,48
DelitoSexuales,28/01/2018,MASCULINO,4
DelitoSexuales,29/01/2018,FEMENINO,47
DelitoSexuales,29/01/2018,MASCULINO,10
DelitoSexuales,30/01/2018,FEMENINO,52
DelitoSexuales,30/01/2018,MASCULINO,10
DelitoSexuales,31/01/2018,FEMENINO,47
DelitoSexuales,31/01/2018,MASCULINO,4
DelitoSexuales,01/02/2018,FEMENINO,71
DelitoSexuales,01/02/2018,MASCULINO,6
DelitoSexuales,02/02/2018,FEMENINO,46
DelitoSexuales,02/02/2018,MASCULINO,11
DelitoSexuales,03/02/2018,FEMENINO,30
DelitoSexuales,03/02/2018,MASCULINO,8
DelitoSexuales,04/02/2018,FEMENINO,36
DelitoSexuales,04/02/2018,MASCULINO,8
DelitoSexuales,05/02/2018,-,1
DelitoSexuales,05/02/2018,FEMENINO,44
DelitoSexuales,05/02/2018,MASCULINO,8
DelitoSexuales,06/02/2018,FEMENINO,57
DelitoSexuales,06/02/2018,MASCULINO,7
DelitoSexuales,07/02/2018,FEMENINO,37
DelitoSexuales,07/02/2018,MASCULINO,6
DelitoSexuales,08/02/2018,FEMENINO,29
DelitoSexuales,08/02/2018,MASCULINO,7
DelitoSexuales,09/02/2018,FEMENINO,47
DelitoSexuales,09/02/2018,MASCULINO,13
DelitoSexuales,10/02/2018,FEMENINO,36
DelitoSexuales,10/02/2018,MASCULINO,5
DelitoSexuales,11/02/2018,FEMENINO,30
DelitoSexuales,11/02/2018,MASCULINO,5
DelitoSexuales,12/02/2018,FEMENINO,41
DelitoSexuales,12/02/2018,MASCULINO,2
DelitoSexuales,13/02/2018,FEMENINO,38
DelitoSexuales,13/02/2018,MASCULINO,6
DelitoSexuales,14/02/2018,FEMENINO,41
DelitoSexuales,14/02/2018,MASCULINO,6
DelitoSexuales,15/02/2018,FEMENINO,47
DelitoSexuales,15/02/2018,MASCULINO,7
DelitoSexuales,16/02/2018,-,1
DelitoSexuales,16/02/2018,FEMENINO,46
DelitoSexuales,16/02/2018,MASCULINO,4
DelitoSexuales,17/02/2018,FEMENINO,29
DelitoSexuales,17/02/2018,MASCULINO,6
DelitoSexuales,18/02/2018,FEMENINO,36
DelitoSexuales,18/02/2018,MASCULINO,8
DelitoSexuales,19/02/2018,FEMENINO,52
DelitoSexuales,19/02/2018,MASCULINO,6
DelitoSexuales,20/02/2018,FEMENINO,62
DelitoSexuales,20/02/2018,MASCULINO,8
DelitoSexuales,21/02/2018,FEMENINO,54
DelitoSexuales,21/02/2018,MASCULINO,5
DelitoSexuales,22/02/2018,FEMENINO,67
DelitoSexuales,22/02/2018,MASCULINO,11
DelitoSexuales,23/02/2018,FEMENINO,70
DelitoSexuales,23/02/2018,MASCULINO,12
DelitoSexuales,24/02/2018,FEMENINO,50
DelitoSexuales,24/02/2018,MASCULINO,12
DelitoSexuales,25/02/2018,FEMENINO,50
DelitoSexuales,25/02/2018,MASCULINO,8
DelitoSexuales,26/02/2018,FEMENINO,66
DelitoSexuales,26/02/2018,MASCULINO,9
DelitoSexuales,27/02/2018,-,1
DelitoSexuales,27/02/2018,FEMENINO,58
DelitoSexuales,27/02/2018,MASCULINO,6
DelitoSexuales,28/02/2018,FEMENINO,58
DelitoSexuales,28/02/2018,MASCULINO,9
DelitoSexuales,01/03/2018,FEMENINO,78
DelitoSexuales,01/03/2018,MASCULINO,18
DelitoSexuales,02/03/2018,FEMENINO,60
DelitoSexuales,02/03/2018,MASCULINO,7
DelitoSexuales,03/03/2018,FEMENINO,48
DelitoSexuales,03/03/2018,MASCULINO,11
DelitoSexuales,04/03/2018,FEMENINO,54
DelitoSexuales,04/03/2018,MASCULINO,6
DelitoSexuales,05/03/2018,-,1
DelitoSexuales,05/03/2018,FEMENINO,66
DelitoSexuales,05/03/2018,MASCULINO,8
DelitoSexuales,06/03/2018,-,2
DelitoSexuales,06/03/2018,FEMENINO,51
DelitoSexuales,06/03/2018,MASCULINO,9
DelitoSexuales,07/03/2018,FEMENINO,43
DelitoSexuales,07/03/2018,MASCULINO,13
DelitoSexuales,08/03/2018,FEMENINO,66
DelitoSexuales,08/03/2018,MASCULINO,9
DelitoSexuales,09/03/2018,FEMENINO,53
DelitoSexuales,09/03/2018,MASCULINO,9
DelitoSexuales,10/03/2018,FEMENINO,61
DelitoSexuales,10/03/2018,MASCULINO,5
DelitoSexuales,11/03/2018,FEMENINO,63
DelitoSexuales,11/03/2018,MASCULINO,9
DelitoSexuales,12/03/2018,FEMENINO,81
DelitoSexuales,12/03/2018,MASCULINO,10
DelitoSexuales,13/03/2018,FEMENINO,78
DelitoSexuales,13/03/2018,MASCULINO,13
DelitoSexuales,14/03/2018,FEMENINO,75
DelitoSexuales,14/03/2018,MASCULINO,13
DelitoSexuales,15/03/2018,FEMENINO,69
DelitoSexuales,15/03/2018,MASCULINO,14
DelitoSexuales,16/03/2018,FEMENINO,52
DelitoSexuales,16/03/2018,MASCULINO,14
DelitoSexuales,17/03/2018,FEMENINO,40
DelitoSexuales,17/03/2018,MASCULINO,8
DelitoSexuales,18/03/2018,FEMENINO,59
DelitoSexuales,18/03/2018,MASCULINO,11
DelitoSexuales,19/03/2018,FEMENINO,54
DelitoSexuales,19/03/2018,MASCULINO,7
DelitoSexuales,20/03/2018,FEMENINO,78
DelitoSexuales,20/03/2018,MASCULINO,13
DelitoSexuales,21/03/2018,FEMENINO,60
DelitoSexuales,21/03/2018,MASCULINO,8
DelitoSexuales,22/03/2018,FEMENINO,81
DelitoSexuales,22/03/2018,MASCULINO,8
DelitoSexuales,23/03/2018,FEMENINO,55
DelitoSexuales,23/03/2018,MASCULINO,12
DelitoSexuales,24/03/2018,FEMENINO,42
DelitoSexuales,24/03/2018,MASCULINO,6
DelitoSexuales,25/03/2018,FEMENINO,48
DelitoSexuales,25/03/2018,MASCULINO,4
DelitoSexuales,26/03/2018,FEMENINO,47
DelitoSexuales,26/03/2018,MASCULINO,7
DelitoSexuales,27/03/2018,FEMENINO,61
DelitoSexuales,27/03/2018,MASCULINO,6
DelitoSexuales,28/03/2018,FEMENINO,48
DelitoSexuales,28/03/2018,MASCULINO,11
DelitoSexuales,29/03/2018,FEMENINO,32
DelitoSexuales,29/03/2018,MASCULINO,6
DelitoSexuales,30/03/2018,FEMENINO,31
DelitoSexuales,30/03/2018,MASCULINO,3
DelitoSexuales,31/03/2018,FEMENINO,30
DelitoSexuales,31/03/2018,MASCULINO,5
DelitoSexuales,01/04/2018,FEMENINO,62
DelitoSexuales,01/04/2018,MASCULINO,9
DelitoSexuales,02/04/2018,FEMENINO,62
DelitoSexuales,02/04/2018,MASCULINO,11
DelitoSexuales,03/04/2018,FEMENINO,64
DelitoSexuales,03/04/2018,MASCULINO,9
DelitoSexuales,04/04/2018,FEMENINO,71
DelitoSexuales,04/04/2018,MASCULINO,6
DelitoSexuales,05/04/2018,FEMENINO,56
DelitoSexuales,05/04/2018,MASCULINO,17
DelitoSexuales,06/04/2018,FEMENINO,67
DelitoSexuales,06/04/2018,MASCULINO,8
DelitoSexuales,07/04/2018,FEMENINO,57
DelitoSexuales,07/04/2018,MASCULINO,6
DelitoSexuales,08/04/2018,FEMENINO,57
DelitoSexuales,08/04/2018,MASCULINO,8
DelitoSexuales,09/04/2018,FEMENINO,66
DelitoSexuales,09/04/2018,MASCULINO,7
DelitoSexuales,10/04/2018,FEMENINO,62
DelitoSexuales,10/04/2018,MASCULINO,9
DelitoSexuales,11/04/2018,-,1
DelitoSexuales,11/04/2018,FEMENINO,64
DelitoSexuales,11/04/2018,MASCULINO,9
DelitoSexuales,12/04/2018,-,1
DelitoSexuales,12/04/2018,FEMENINO,60
DelitoSexuales,12/04/2018,MASCULINO,9
DelitoSexuales,13/04/2018,FEMENINO,52
DelitoSexuales,13/04/2018,MASCULINO,10
DelitoSexuales,14/04/2018,FEMENINO,43
DelitoSexuales,14/04/2018,MASCULINO,9
DelitoSexuales,15/04/2018,FEMENINO,76
DelitoSexuales,15/04/2018,MASCULINO,6
DelitoSexuales,16/04/2018,FEMENINO,96
DelitoSexuales,16/04/2018,MASCULINO,8
DelitoSexuales,17/04/2018,FEMENINO,76
DelitoSexuales,17/04/2018,MASCULINO,12
DelitoSexuales,18/04/2018,FEMENINO,78
DelitoSexuales,18/04/2018,MASCULINO,10
DelitoSexuales,19/04/2018,FEMENINO,63
DelitoSexuales,19/04/2018,MASCULINO,6
DelitoSexuales,20/04/2018,FEMENINO,78
DelitoSexuales,20/04/2018,MASCULINO,12
DelitoSexuales,21/04/2018,FEMENINO,62
DelitoSexuales,21/04/2018,MASCULINO,5
DelitoSexuales,22/04/2018,FEMENINO,62
DelitoSexuales,22/04/2018,MASCULINO,6
DelitoSexuales,23/04/2018,FEMENINO,44
DelitoSexuales,23/04/2018,MASCULINO,7
DelitoSexuales,24/04/2018,FEMENINO,74
DelitoSexuales,24/04/2018,MASCULINO,6
DelitoSexuales,25/04/2018,FEMENINO,55
DelitoSexuales,25/04/2018,MASCULINO,5
DelitoSexuales,26/04/2018,FEMENINO,48
DelitoSexuales,26/04/2018,MASCULINO,14
DelitoSexuales,27/04/2018,-,1
DelitoSexuales,27/04/2018,FEMENINO,57
DelitoSexuales,27/04/2018,MASCULINO,14
DelitoSexuales,28/04/2018,FEMENINO,69
DelitoSexuales,28/04/2018,MASCULINO,8
DelitoSexuales,29/04/2018,FEMENINO,50
DelitoSexuales,29/04/2018,MASCULINO,7
DelitoSexuales,30/04/2018,FEMENINO,55
DelitoSexuales,30/04/2018,MASCULINO,8
DelitoSexuales,01/05/2018,FEMENINO,62
DelitoSexuales,01/05/2018,MASCULINO,11
DelitoSexuales,02/05/2018,FEMENINO,56
DelitoSexuales,02/05/2018,MASCULINO,15
DelitoSexuales,03/05/2018,FEMENINO,62
DelitoSexuales,03/05/2018,MASCULINO,9
DelitoSexuales,04/05/2018,FEMENINO,48
DelitoSexuales,04/05/2018,MASCULINO,6
DelitoSexuales,05/05/2018,FEMENINO,61
DelitoSexuales,05/05/2018,MASCULINO,7
DelitoSexuales,06/05/2018,FEMENINO,48
DelitoSexuales,06/05/2018,MASCULINO,8
DelitoSexuales,07/05/2018,FEMENINO,61
DelitoSexuales,07/05/2018,MASCULINO,8
DelitoSexuales,08/05/2018,-,2
DelitoSexuales,08/05/2018,FEMENINO,52
DelitoSexuales,08/05/2018,MASCULINO,9
DelitoSexuales,09/05/2018,FEMENINO,63
DelitoSexuales,09/05/2018,MASCULINO,8
DelitoSexuales,10/05/2018,-,2
DelitoSexuales,10/05/2018,FEMENINO,41
DelitoSexuales,10/05/2018,MASCULINO,15
DelitoSexuales,11/05/2018,-,1
DelitoSexuales,11/05/2018,FEMENINO,57
DelitoSexuales,11/05/2018,MASCULINO,8
DelitoSexuales,12/05/2018,FEMENINO,55
DelitoSexuales,12/05/2018,MASCULINO,10
DelitoSexuales,13/05/2018,FEMENINO,56
DelitoSexuales,13/05/2018,MASCULINO,7
DelitoSexuales,14/05/2018,FEMENINO,47
DelitoSexuales,14/05/2018,MASCULINO,6
DelitoSexuales,15/05/2018,FEMENINO,66
DelitoSexuales,15/05/2018,MASCULINO,12
DelitoSexuales,16/05/2018,FEMENINO,69
DelitoSexuales,16/05/2018,MASCULINO,12
DelitoSexuales,17/05/2018,FEMENINO,77
DelitoSexuales,17/05/2018,MASCULINO,6
DelitoSexuales,18/05/2018,FEMENINO,51
DelitoSexuales,18/05/2018,MASCULINO,6
DelitoSexuales,19/05/2018,FEMENINO,39
DelitoSexuales,19/05/2018,MASCULINO,6
DelitoSexuales,20/05/2018,FEMENINO,59
DelitoSexuales,20/05/2018,MASCULINO,13
DelitoSexuales,21/05/2018,FEMENINO,39
DelitoSexuales,21/05/2018,MASCULINO,8
DelitoSexuales,22/05/2018,-,1
DelitoSexuales,22/05/2018,FEMENINO,55
DelitoSexuales,22/05/2018,MASCULINO,15
DelitoSexuales,23/05/2018,-,1
DelitoSexuales,23/05/2018,FEMENINO,67
DelitoSexuales,23/05/2018,MASCULINO,15
DelitoSexuales,24/05/2018,FEMENINO,59
DelitoSexuales,24/05/2018,MASCULINO,8
DelitoSexuales,25/05/2018,FEMENINO,49
DelitoSexuales,25/05/2018,MASCULINO,13
DelitoSexuales,26/05/2018,FEMENINO,50
DelitoSexuales,26/05/2018,MASCULINO,10
DelitoSexuales,27/05/2018,FEMENINO,46
DelitoSexuales,27/05/2018,MASCULINO,7
DelitoSexuales,28/05/2018,FEMENINO,76
DelitoSexuales,28/05/2018,MASCULINO,9
DelitoSexuales,29/05/2018,FEMENINO,71
DelitoSexuales,29/05/2018,MASCULINO,9
DelitoSexuales,30/05/2018,FEMENINO,55
DelitoSexuales,30/05/2018,MASCULINO,10
DelitoSexuales,31/05/2018,FEMENINO,58
DelitoSexuales,31/05/2018,MASCULINO,9
DelitoSexuales,01/06/2018,FEMENINO,79
DelitoSexuales,01/06/2018,MASCULINO,8
DelitoSexuales,02/06/2018,FEMENINO,41
DelitoSexuales,02/06/2018,MASCULINO,11
DelitoSexuales,03/06/2018,FEMENINO,60
DelitoSexuales,03/06/2018,MASCULINO,7
DelitoSexuales,04/06/2018,FEMENINO,33
DelitoSexuales,04/06/2018,MASCULINO,8
DelitoSexuales,05/06/2018,FEMENINO,44
DelitoSexuales,05/06/2018,MASCULINO,10
DelitoSexuales,06/06/2018,FEMENINO,54
DelitoSexuales,06/06/2018,MASCULINO,6
DelitoSexuales,07/06/2018,FEMENINO,37
DelitoSexuales,07/06/2018,MASCULINO,11
DelitoSexuales,08/06/2018,FEMENINO,49
DelitoSexuales,08/06/2018,MASCULINO,6
DelitoSexuales,09/06/2018,FEMENINO,51
DelitoSexuales,09/06/2018,MASCULINO,8
DelitoSexuales,10/06/2018,FEMENINO,48
DelitoSexuales,10/06/2018,MASCULINO,9
DelitoSexuales,11/06/2018,FEMENINO,52
DelitoSexuales,11/06/2018,MASCULINO,7
DelitoSexuales,12/06/2018,FEMENINO,58
DelitoSexuales,12/06/2018,MASCULINO,5
DelitoSexuales,13/06/2018,FEMENINO,44
DelitoSexuales,13/06/2018,MASCULINO,8
DelitoSexuales,14/06/2018,-,1
DelitoSexuales,14/06/2018,FEMENINO,32
DelitoSexuales,14/06/2018,MASCULINO,9
DelitoSexuales,15/06/2018,FEMENINO,47
DelitoSexuales,15/06/2018,MASCULINO,8
DelitoSexuales,16/06/2018,FEMENINO,26
DelitoSexuales,16/06/2018,MASCULINO,4
DelitoSexuales,17/06/2018,FEMENINO,33
DelitoSexuales,17/06/2018,MASCULINO,5
DelitoSexuales,18/06/2018,FEMENINO,50
DelitoSexuales,18/06/2018,MASCULINO,12
DelitoSexuales,19/06/2018,FEMENINO,32
DelitoSexuales,19/06/2018,MASCULINO,7
DelitoSexuales,20/06/2018,FEMENINO,34
DelitoSexuales,20/06/2018,MASCULINO,5
DelitoSexuales,21/06/2018,FEMENINO,33
DelitoSexuales,21/06/2018,MASCULINO,12
DelitoSexuales,22/06/2018,FEMENINO,40
DelitoSexuales,22/06/2018,MASCULINO,5
DelitoSexuales,23/06/2018,FEMENINO,30
DelitoSexuales,23/06/2018,MASCULINO,1
DelitoSexuales,24/06/2018,FEMENINO,49
DelitoSexuales,24/06/2018,MASCULINO,4
DelitoSexuales,25/06/2018,FEMENINO,49
DelitoSexuales,25/06/2018,MASCULINO,9
DelitoSexuales,26/06/2018,FEMENINO,34
DelitoSexuales,26/06/2018,MASCULINO,8
DelitoSexuales,27/06/2018,FEMENINO,35
DelitoSexuales,27/06/2018,MASCULINO,10
DelitoSexuales,28/06/2018,FEMENINO,29
DelitoSexuales,28/06/2018,MASCULINO,7
DelitoSexuales,29/06/2018,FEMENINO,36
DelitoSexuales,29/06/2018,MASCULINO,4
DelitoSexuales,30/06/2018,FEMENINO,27
DelitoSexuales,30/06/2018,MASCULINO,4
DelitoSexuales,01/07/2018,FEMENINO,35
DelitoSexuales,01/07/2018,MASCULINO,6
DelitoSexuales,02/07/2018,FEMENINO,28
DelitoSexuales,02/07/2018,MASCULINO,4
DelitoSexuales,03/07/2018,FEMENINO,36
DelitoSexuales,03/07/2018,MASCULINO,5
DelitoSexuales,04/07/2018,FEMENINO,39
DelitoSexuales,04/07/2018,MASCULINO,3
DelitoSexuales,05/07/2018,FEMENINO,19
DelitoSexuales,05/07/2018,MASCULINO,6
DelitoSexuales,06/07/2018,FEMENINO,12
DelitoSexuales,06/07/2018,MASCULINO,1
DelitoSexuales,07/07/2018,FEMENINO,5
DelitoSexuales,08/07/2018,FEMENINO,3
Amenazas,01/01/2017,FEMENINO,82
Amenazas,01/01/2017,MASCULINO,86
Amenazas,02/01/2017,FEMENINO,46
Amenazas,02/01/2017,MASCULINO,55
Amenazas,03/01/2017,FEMENINO,42
Amenazas,03/01/2017,MASCULINO,48
Amenazas,04/01/2017,FEMENINO,39
Amenazas,04/01/2017,MASCULINO,50
Amenazas,05/01/2017,FEMENINO,37
Amenazas,05/01/2017,MASCULINO,48
Amenazas,06/01/2017,FEMENINO,41
Amenazas,06/01/2017,MASCULINO,43
Amenazas,07/01/2017,FEMENINO,25
Amenazas,07/01/2017,MASCULINO,29
Amenazas,08/01/2017,FEMENINO,31
Amenazas,08/01/2017,MASCULINO,37
Amenazas,09/01/2017,FEMENINO,18
Amenazas,09/01/2017,MASCULINO,34
Amenazas,10/01/2017,FEMENINO,48
Amenazas,10/01/2017,MASCULINO,83
Amenazas,11/01/2017,FEMENINO,37
Amenazas,11/01/2017,MASCULINO,43
Amenazas,12/01/2017,FEMENINO,47
Amenazas,12/01/2017,MASCULINO,56
Amenazas,13/01/2017,FEMENINO,44
Amenazas,13/01/2017,MASCULINO,41
Amenazas,14/01/2017,-,1
Amenazas,14/01/2017,FEMENINO,43
Amenazas,14/01/2017,MASCULINO,49
Amenazas,15/01/2017,FEMENINO,53
Amenazas,15/01/2017,MASCULINO,62
Amenazas,16/01/2017,FEMENINO,56
Amenazas,16/01/2017,MASCULINO,70
Amenazas,17/01/2017,FEMENINO,40
Amenazas,17/01/2017,MASCULINO,48
Amenazas,18/01/2017,FEMENINO,46
Amenazas,18/01/2017,MASCULINO,47
Amenazas,19/01/2017,FEMENINO,48
Amenazas,19/01/2017,MASCULINO,51
Amenazas,20/01/2017,FEMENINO,48
Amenazas,20/01/2017,MASCULINO,60
Amenazas,21/01/2017,FEMENINO,37
Amenazas,21/01/2017,MASCULINO,55
Amenazas,22/01/2017,FEMENINO,36
Amenazas,22/01/2017,MASCULINO,45
Amenazas,23/01/2017,FEMENINO,48
Amenazas,23/01/2017,MASCULINO,74
Amenazas,24/01/2017,FEMENINO,40
Amenazas,24/01/2017,MASCULINO,46
Amenazas,25/01/2017,FEMENINO,35
Amenazas,25/01/2017,MASCULINO,51
Amenazas,26/01/2017,FEMENINO,39
Amenazas,26/01/2017,MASCULINO,60
Amenazas,27/01/2017,FEMENINO,41
Amenazas,27/01/2017,MASCULINO,50
Amenazas,28/01/2017,FEMENINO,30
Amenazas,28/01/2017,MASCULINO,39
Amenazas,29/01/2017,FEMENINO,38
Amenazas,29/01/2017,MASCULINO,44
Amenazas,30/01/2017,FEMENINO,57
Amenazas,30/01/2017,MASCULINO,59
Amenazas,31/01/2017,FEMENINO,48
Amenazas,31/01/2017,MASCULINO,54
Amenazas,01/02/2017,-,1
Amenazas,01/02/2017,FEMENINO,47
Amenazas,01/02/2017,MASCULINO,83
Amenazas,02/02/2017,FEMENINO,53
Amenazas,02/02/2017,MASCULINO,56
Amenazas,03/02/2017,FEMENINO,43
Amenazas,03/02/2017,MASCULINO,61
Amenazas,04/02/2017,FEMENINO,44
Amenazas,04/02/2017,MASCULINO,51
Amenazas,05/02/2017,FEMENINO,45
Amenazas,05/02/2017,MASCULINO,59
Amenazas,06/02/2017,FEMENINO,58
Amenazas,06/02/2017,MASCULINO,52
Amenazas,07/02/2017,FEMENINO,53
Amenazas,07/02/2017,MASCULINO,52
Amenazas,08/02/2017,FEMENINO,54
Amenazas,08/02/2017,MASCULINO,56
Amenazas,09/02/2017,FEMENINO,33
Amenazas,09/02/2017,MASCULINO,46
Amenazas,10/02/2017,FEMENINO,50
Amenazas,10/02/2017,MASCULINO,59
Amenazas,11/02/2017,FEMENINO,34
Amenazas,11/02/2017,MASCULINO,56
Amenazas,12/02/2017,FEMENINO,41
Amenazas,12/02/2017,MASCULINO,52
Amenazas,13/02/2017,FEMENINO,51
Amenazas,13/02/2017,MASCULINO,50
Amenazas,14/02/2017,FEMENINO,33
Amenazas,14/02/2017,MASCULINO,45
Amenazas,15/02/2017,FEMENINO,53
Amenazas,15/02/2017,MASCULINO,71
Amenazas,16/02/2017,FEMENINO,42
Amenazas,16/02/2017,MASCULINO,70
Amenazas,17/02/2017,FEMENINO,41
Amenazas,17/02/2017,MASCULINO,61
Amenazas,18/02/2017,FEMENINO,31
Amenazas,18/02/2017,MASCULINO,44
Amenazas,19/02/2017,FEMENINO,33
Amenazas,19/02/2017,MASCULINO,41
Amenazas,20/02/2017,FEMENINO,52
Amenazas,20/02/2017,MASCULINO,59
Amenazas,21/02/2017,FEMENINO,37
Amenazas,21/02/2017,MASCULINO,54
Amenazas,22/02/2017,FEMENINO,54
Amenazas,22/02/2017,MASCULINO,50
Amenazas,23/02/2017,FEMENINO,47
Amenazas,23/02/2017,MASCULINO,52
Amenazas,24/02/2017,FEMENINO,41
Amenazas,24/02/2017,MASCULINO,51
Amenazas,25/02/2017,FEMENINO,38
Amenazas,25/02/2017,MASCULINO,47
Amenazas,26/02/2017,FEMENINO,33
Amenazas,26/02/2017,MASCULINO,44
Amenazas,27/02/2017,-,1
Amenazas,27/02/2017,FEMENINO,47
Amenazas,27/02/2017,MASCULINO,54
Amenazas,28/02/2017,FEMENINO,33
Amenazas,28/02/2017,MASCULINO,38
Amenazas,01/03/2017,FEMENINO,48
Amenazas,01/03/2017,MASCULINO,54
Amenazas,02/03/2017,FEMENINO,45
Amenazas,02/03/2017,MASCULINO,39
Amenazas,03/03/2017,FEMENINO,43
Amenazas,03/03/2017,MASCULINO,72
Amenazas,04/03/2017,FEMENINO,42
Amenazas,04/03/2017,MASCULINO,50
Amenazas,05/03/2017,FEMENINO,43
Amenazas,05/03/2017,MASCULINO,71
Amenazas,06/03/2017,-,1
Amenazas,06/03/2017,FEMENINO,61
Amenazas,06/03/2017,MASCULINO,68
Amenazas,07/03/2017,FEMENINO,41
Amenazas,07/03/2017,MASCULINO,56
Amenazas,08/03/2017,FEMENINO,44
Amenazas,08/03/2017,MASCULINO,52
Amenazas,09/03/2017,FEMENINO,36
Amenazas,09/03/2017,MASCULINO,55
Amenazas,10/03/2017,-,1
Amenazas,10/03/2017,FEMENINO,48
Amenazas,10/03/2017,MASCULINO,67
Amenazas,11/03/2017,FEMENINO,47
Amenazas,11/03/2017,MASCULINO,42
Amenazas,12/03/2017,FEMENINO,39
Amenazas,12/03/2017,MASCULINO,50
Amenazas,13/03/2017,FEMENINO,32
Amenazas,13/03/2017,MASCULINO,50
Amenazas,14/03/2017,FEMENINO,45
Amenazas,14/03/2017,MASCULINO,37
Amenazas,15/03/2017,FEMENINO,55
Amenazas,15/03/2017,MASCULINO,75
Amenazas,16/03/2017,FEMENINO,34
Amenazas,16/03/2017,MASCULINO,66
Amenazas,17/03/2017,FEMENINO,51
Amenazas,17/03/2017,MASCULINO,50
Amenazas,18/03/2017,-,2
Amenazas,18/03/2017,FEMENINO,35
Amenazas,18/03/2017,MASCULINO,56
Amenazas,19/03/2017,FEMENINO,29
Amenazas,19/03/2017,MASCULINO,42
Amenazas,20/03/2017,FEMENINO,38
Amenazas,20/03/2017,MASCULINO,50
Amenazas,21/03/2017,FEMENINO,48
Amenazas,21/03/2017,MASCULINO,70
Amenazas,22/03/2017,FEMENINO,42
Amenazas,22/03/2017,MASCULINO,61
Amenazas,23/03/2017,FEMENINO,43
Amenazas,23/03/2017,MASCULINO,48
Amenazas,24/03/2017,FEMENINO,45
Amenazas,24/03/2017,MASCULINO,58
Amenazas,25/03/2017,FEMENINO,32
Amenazas,25/03/2017,MASCULINO,41
