"mo","le","ite","type_est","modulo","course_branch_lesson_name","item","course_item_type_desc","part_modulo","part_leccion","part_item","prom_intentos","prom_act_aprendizaje","completitud_modulo","completitud_lec"
Mod 5,Mod 5-Les 3,Mod 5-Les 3-Ite 3,N,Magnitudes y medidas. Medidas directas,Estimación,Estatura (actividad de aprendizaje),ungraded lti,16,5,,,1.00,0.22,0.58
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 0,N,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Sistema métrico decimal y sistema internacional de medida,lecture,16,6,2,,,0.22,0.25
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 1,N,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Mapa conceptual del sistema internacional de medidas,supplement,16,6,,,,0.22,0.25
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 2,N,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Hectáreas (actividad de aprendizaje),ungraded lti,16,6,,,1.00,0.22,0.25
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 3,N,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Resumen de las cuestiones claves de magnitudes y medidas,lecture,16,6,1,,,0.22,0.25
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 4,N,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Mapa conceptual del resumen de las cuestiones claves de magnitudes y medidas,supplement,16,6,,,,0.22,0.25
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 5,N,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Mapa conceptual del módulo,supplement,16,6,,,,0.22,0.25
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 6,N,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Cuestionario final módulo magnitudes y medidas,exam,16,6,4,1.00,,0.22,0.25
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 7,N,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Bibliografía magnitudes y medidas,supplement,16,6,,,,0.22,0.25
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 0,N,Aplicación de los conceptos aprendidos,Cierre del curso,Construcción de un mueble (actividad de aprendizaje),ungraded lti,6,6,,,1.00,0.50,0.50
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 1,N,Aplicación de los conceptos aprendidos,Cierre del curso,Mapa conceptual de los conceptos aprendidos en el curso,supplement,6,6,,,,0.50,0.50
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 2,N,Aplicación de los conceptos aprendidos,Cierre del curso,Aplicación de los conceptos aprendidos,quiz,6,6,1,,,0.50,0.50
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 3,N,Aplicación de los conceptos aprendidos,Cierre del curso,Video de cierre del curso,lecture,6,6,6,,,0.50,0.50
Mod 0,Mod 0-Les 0,Mod 0-Les 0-Ite 0,NE,Bienvenida,Bienvenida al curso,Bienvenida,lecture,22,22,22,,,0.91,0.91
Mod 0,Mod 0-Les 0,Mod 0-Les 0-Ite 1,NE,Bienvenida,Bienvenida al curso,Presentación del curso,others,22,22,21,,,0.91,0.91
Mod 0,Mod 0-Les 0,Mod 0-Les 0-Ite 2,NE,Bienvenida,Bienvenida al curso,Introducción al curso,lecture,22,22,15,,,0.91,0.91
Mod 0,Mod 0-Les 0,Mod 0-Les 0-Ite 3,NE,Bienvenida,Bienvenida al curso,Recomendaciones para el éxito,others,22,22,21,,,0.91,0.91
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 0,NE,Números naturales y sistemas de numeración,Origen de los números naturales,Origen de los números naturales,lecture,16,16,14,,,0.43,0.68
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 1,NE,Números naturales y sistemas de numeración,Origen de los números naturales,Mapa conceptual del origen de los números naturales,supplement,16,16,,,,0.43,0.68
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 2,NE,Números naturales y sistemas de numeración,Origen de los números naturales,¿Qué sabes del número natural?,quiz,16,16,13,,,0.43,0.68
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 3,NE,Números naturales y sistemas de numeración,Origen de los números naturales,Historia de los números naturales,lecture,16,16,10,,,0.43,0.68
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 4,NE,Números naturales y sistemas de numeración,Origen de los números naturales,Mapa conceptual de la historia de los números naturales,supplement,16,16,,,,0.43,0.68
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 5,NE,Números naturales y sistemas de numeración,Origen de los números naturales,Relación de correspondencia,quiz,16,16,11,,,0.43,0.68
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 6,NE,Números naturales y sistemas de numeración,Origen de los números naturales,Los enchufes (actividad de aprendizaje),ungraded lti,16,16,1,,1.00,0.43,0.68
Mod 1,Mod 1-Les 1,Mod 1-Les 1-Ite 0,NE,Números naturales y sistemas de numeración,Usos de los números naturales,¿En qué se  diferencian cuantificar y contar?,lecture,16,9,9,,,0.43,0.75
Mod 1,Mod 1-Les 1,Mod 1-Les 1-Ite 1,NE,Números naturales y sistemas de numeración,Usos de los números naturales,Mapa conceptual de los usos de los números naturales,supplement,16,9,,,,0.43,0.75
Mod 1,Mod 1-Les 1,Mod 1-Les 1-Ite 2,NE,Números naturales y sistemas de numeración,Usos de los números naturales,Compra - venta (actividad de aprendizaje),ungraded lti,16,9,1,,2.00,0.43,0.75
Mod 1,Mod 1-Les 1,Mod 1-Les 1-Ite 3,NE,Números naturales y sistemas de numeración,Usos de los números naturales,Número de identificación (actividad de aprendizaje),ungraded lti,16,9,,,1.00,0.43,0.75
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 0,NE,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,¿Sabes cuántos pasos sigues para contar?,quiz,16,11,9,,,0.43,0.68
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 1,NE,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,¿Qué  hacemos  cuando  contamos?,lecture,16,11,7,,,0.43,0.68
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 2,NE,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,Mapa conceptual de los principios del conteo,supplement,16,11,,,,0.43,0.68
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 3,NE,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,Secuencias de conteo (actividad de aprendizaje),ungraded lti,16,11,,,1.00,0.43,0.68
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 4,NE,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,Error de conteo de un niño (actividad de aprendizaje),ungraded lti,16,11,1,,1.00,0.43,0.68
Mod 1,Mod 1-Les 3,Mod 1-Les 3-Ite 0,NE,Números naturales y sistemas de numeración,Representación de los números naturales,¿Qué es y cómo se representa un número?,quiz,16,10,8,,,0.43,0.75
Mod 1,Mod 1-Les 3,Mod 1-Les 3-Ite 1,NE,Números naturales y sistemas de numeración,Representación de los números naturales,Pensemos  en  diferentes  formas de  expresar el  número  tres,lecture,16,10,7,,,0.43,0.75
Mod 1,Mod 1-Les 3,Mod 1-Les 3-Ite 2,NE,Números naturales y sistemas de numeración,Representación de los números naturales,Mapa conceptual de las representaciones de los números naturales,supplement,16,10,,,,0.43,0.75
Mod 1,Mod 1-Les 3,Mod 1-Les 3-Ite 3,NE,Números naturales y sistemas de numeración,Representación de los números naturales,Formas de representar un número (actividad de aprendizaje),ungraded lti,16,10,,,1.00,0.43,0.75
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 0,NE,Números naturales y sistemas de numeración,Sistema decimal de numeración,¿Qué es el  sistema  decimal de  numeración  ?,lecture,16,9,6,,,0.43,0.65
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 1,NE,Números naturales y sistemas de numeración,Sistema decimal de numeración,Mapa conceptual del sistema decimal de numeración,supplement,16,9,,,,0.43,0.65
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 2,NE,Números naturales y sistemas de numeración,Sistema decimal de numeración,Sistemas de numeración,quiz,16,9,9,,,0.43,0.65
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 3,NE,Números naturales y sistemas de numeración,Sistema decimal de numeración,Reglas del sistema de numeración (actividad de aprendizaje),ungraded lti,16,9,,,1.00,0.43,0.65
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 4,NE,Números naturales y sistemas de numeración,Sistema decimal de numeración,Resumen de las cuestiones claves de los números naturales y los sistemas de numeración,lecture,16,9,5,,,0.43,0.65
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 5,NE,Números naturales y sistemas de numeración,Sistema decimal de numeración,Mapa conceptual del resumen de las cuestiones claves de los números naturales y los sistemas de numeración,supplement,16,9,,,,0.43,0.65
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 6,NE,Números naturales y sistemas de numeración,Sistema decimal de numeración,Mapa conceptual del módulo,supplement,16,9,,,,0.43,0.65
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 7,NE,Números naturales y sistemas de numeración,Sistema decimal de numeración,Cuestionario final módulo números naturales y sistemas de numeración,exam,16,9,8,1.00,,0.43,0.65
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 8,NE,Números naturales y sistemas de numeración,Sistema decimal de numeración,Bibliografía números naturales y sistemas de numeración,supplement,16,9,,,,0.43,0.65
